"Attr2","Attr3","Attr4","Attr5","Attr6","Attr9","Attr10","Attr13","Attr18","Attr19","Attr20","Attr21","Attr22","Attr24","Attr29","Attr30","Attr31","Attr33","Attr39","Attr41","Attr43","Attr47","Attr51","Attr52","Attr53","Attr55","Attr59","Attr61","Attr64","Attr65","Attr66","Attr67","Attr68","Attr69","class","Attr70"
0.0358949967764053,0.63121,2.96095028268131,162.65,0,0.774068425283693,0.96345,0.067648,0.031361,902.758601972786,3.86744396203018,1.243,0.026906,-0.025658,3.1488,-0.35189,0.0276,3.44661679185302,0.022398345,0.016824,11.6619831288099,3.96126449630578,0.0358949967764053,0.0323723163244421,6.94466544024971,13.1332444235225,5.70892247422983,2.70472133992007,1.48612041988572,0.671819186,-1025.63746190388,0.0254844568996834,1.8000348536937,6.52294119797312,0,0
0.645893086031249,-0.050605,0.687918032364362,-26.722,-0.86512,2.41951185103826,0.092308,-0.13181,-1.5034,-10879.9246491778,3.07731226054641,0.78527,-1.1775,-0.73641,1.7681,0.08892,-0.14727,2.60586980867323,-0.115331113,-0.029671,11.6615554221849,3.14370821457315,0.645893086031249,0.0767063790828705,6.94249085276467,13.1314777807496,5.7089225358788,4.92988175122812,4.28259316929924,-1.65629578,111060.925302327,-16.2867790440699,-201.719197707736,6.52287144338385,0,0
0.38436403820011,0.22748,0.954787721664388,-15.821,0.55613,0.785120435381388,0.53128,0.14065,0.25328,27641.8360277075,4.0010589981661,1.114,0.28182,0.70121,4.4815,0.20606,0.12432,1.6614419541809,0.242885461,0.048904,11.6622593627062,4.20304499414493,0.344645884024603,0.210552617134781,6.94328804616876,13.1450547693756,5.70927962916478,2.09232692984703,1.89359600294885,0.430005744,-32072.659146754,0.379347989760578,5.10066819061016,6.52286864548495,0,0
0.273022646192859,0.21138,1.17109386753241,-32.864,-0.012156,0.457779847309961,0.68607,0.042741,-0.014028,-3908.2517815216,5.01462731536579,1.1071,-0.0085752,0.007866,5.4187,0.57266,-0.025589,1.29497371254216,0.142405006,0.3623,11.6634428380393,5.1781291282093,0.164759916609392,0.320074235573471,6.94295406888036,13.1314879816966,5.70957392863123,1.59526801190502,0.641545838730653,-0.036886932,2142.48797430112,-0.0168787441514714,2.59338631847857,6.52287633307334,0,0
0.283192007178916,0.38748,1.21530406244811,45.71,0.51371,0.763778509042848,0.60417,0.14358,0.22563,19856.4981551171,3.29275805725891,1.0536,0.23359,0.64326,4.2663,0.14294,0.10701,2.01179151816883,0.209685817,0.034641,11.6623183587478,3.51162603259818,0.256353930852117,0.143580728477524,6.94368818938426,13.1455623873205,5.70949106467001,1.6577613200706,2.02585810059128,0.554641879,-22119.9789966805,0.300527997086913,2.87498709610819,6.52286879781753,0,0
0.245390248260938,0.21174,1.03198055606898,-30.842,0.18089,0.716849546920755,0.72006,0.093988,0.062499,8734.54090100448,4.5187077492123,0.61557,0.031319,0.22817,4.7288,0.16233,0.052471,1.65188418709686,0.030837928,0.11321,11.6623921634931,4.57230292683365,0.245390248260938,0.212810347174418,6.94323004251085,13.1537069936843,5.70893084591006,2.58536643395419,1.20444713181486,0.1802797884,-8870.70428484735,0.0696316973585534,4.79644847454425,6.52286783148974,0,0
0.351396034984322,0.2009,0.969535341207778,-357.52,0,0.910260989460376,0.57895,0.096872,0.091119,23627.2609779991,4.15700632334681,1.1696,0.08284,0.3377,5.3469,0.28308,0.066363,1.63428661040349,0.044253063,0.10598,11.6624923122136,4.24570134274496,0.292430779473985,0.217028894847688,6.94308400509306,13.2162926041317,5.70938844527533,1.83664521152911,1.4259272008758,0.173166,-34320.8185803743,0.125938336643924,7.23046291687407,6.52287398863911,0,0
0.347963105836706,8.9e-05,0.715700433180097,-8.1893,0.33902,0.728693362423027,0.58382,0.047585,0.076997,6753.77283387967,2.01494301974229,1.1771,0.085445,0.33902,4.263,0.14276,0.034946,2.0071530670822,0.082158654,0.12077,11.6616666512629,2.43282356991778,0.284328957038423,0.144299458348308,6.94270728840051,13.131486891291,5.70941828367141,2.58529106265686,1.45477388753447,0.1850083916,-7023.87425883486,0.13188482751533,11685.393258427,6.52286780453134,0,0
0.374895928941053,0.10405,0.821592724653952,-13.079,0.76873,0.789988460359498,0.46614,0.15474,0.35073,136831.675401729,3.23667644949371,1.0085,0.35395,0.95339,5.7554,0.12007,0.13479,1.77242373292131,0.302263023,0.036846,11.6618472062668,3.50440658490597,0.374895928941053,0.18623057329067,6.94288754967905,13.2424956514381,5.70948447526529,2.49668287868092,1.93133513338494,0.62187401,-160229.710694884,0.606791950916034,11.2542047092744,6.52286843014689,0,0
0.518436586767326,0.066142,0.804070743735247,-30.967,-0.16655,0.910502411825549,0.3206,0.025128,0.0070978,428.022165542543,3.77255402013687,1.4868,0.030641,-0.13241,3.8883,0.43944,0.025539,1.61994254507919,0.025800303,0.37707,11.6621298778775,3.87632743166365,0.299593350677419,0.220532144557707,6.94239673486118,13.1324966618175,5.71233105536141,2.16120009567753,1.24875919264246,0.01044725182,-621.965294956824,0.0221391141609482,21.9709110701219,6.52287243016406,0,0
0.581220711687807,0.18007,0.821416816892492,-48327,0,1.859133186147,0.21178,0.00403,0.0060674,301.605624021404,1.27689793434049,1.2982,-0.0094221,0.06886,3.6951,0.14517,0.0013149,2.06076827641421,-0.001207843,4.2274,11.6619106637847,1.97533024542244,0.581220711687807,0.136225260900981,6.9483010753632,13.1332506157572,5.70892246391631,1.93017994702441,5.14084459434409,0.00769771038,-1624.36586508048,0.0286495419775238,29.909479646804,6.52287257943733,0,0
0.234407869992286,0.1524,0.982085588491708,-8.0914,0.41795,0.779449181001516,0.71008,0.17513,0.18655,27197.7466657842,3.83848410209328,1.1031,0.18136,0.52398,4.7711,0.13664,0.13213,1.79865232548523,0.157992857,0.035877,11.6620720422779,4.03965427651712,0.218307878270571,0.180945610614024,6.94300301414609,13.1491570008371,5.70913703841827,2.36503863895569,1.2056757934165,0.56835497,-31220.0923659267,0.211440964398378,7.53215223097113,6.52286860654413,0,0
0.670763525274852,0.42135,1.15952518265562,12.535,-0.16721,1.27981405206073,0.044269,0.05741,0.036272,1544.93358257114,3.88793520989906,1.1067,0.088676,-0.11387,3.5406,0.3561,0.026637,2.04114240374563,0.03673467,0.15962,11.6622664251895,3.9938554951013,0.31378831953626,0.139126958206681,6.94207047009723,13.1343790986221,5.75196537165084,1.98627719667435,2.58059666653605,0.0294972896,-3960.44455600337,0.636833901827464,6.08425299632135,6.52287626983887,0,0
0.574909666643961,-0.05618,0.679559788611423,-50.295,0,1.26355339898269,0.22283,-0.044605,-0.14126,-4501.16832570932,3.79170676391341,0.94292,-0.13066,-0.14467,3.2504,0.30928,-0.051713,1.48966289409692,-0.056381705,-0.25601,11.6622373136571,3.81341077986642,0.574909666643961,0.255471331928266,6.94263779768563,13.1312854570161,5.70892544039009,1.97024731172126,2.29996313867402,-0.181815746,11278.0155946093,-0.633936184535296,-44.5995016019936,6.52287134531038,1,0
0.225532695036115,0.69602,1.56786959781961,131.86,0.21548,0.773284191479099,0.53213,0.10472,0.18342,26501.8205905944,3.31698209197453,0.84045,0.18062,0.27976,4.7621,-0.098547,0.10422,1.96452159098134,0.159206699,0.045832,11.6622879568428,3.54906263523309,0.225532695036115,0.151080256612887,6.95190421309637,13.2082290983807,5.71026070420454,1.69833669215808,3.57006818125282,0.581323589,-30066.1966551894,0.276379831995941,1.62998189707192,6.52286940033131,0,0
0.301917762478435,0.43218,1.41362227872949,19.333,0.61259,0.983714212511266,0.64755,0.037071,0.030909,1134.14859249145,4.33200884227718,0.76069,0.044907,0.24078,3.3915,0.16643,0.02543,2.159061082908,0.023507308,0.15692,11.6624120562556,4.40104096114652,0.189992063098174,0.122660012735888,6.94361062409311,13.1335909120873,5.70965560457145,2.15820074524503,1.71903012581605,0.0876981057,-1862.21111828896,0.0477322214500811,3.79934286639826,6.52287998373337,0,0
0.0540212202122433,0.40879,2.38039938112252,51.855,0,0.451439247507004,0.94449,0.21059,0.11288,3865.76709517507,5.41276150093891,1.4304,0,0.20182,3.3225,-0.034548,0.46293,2.03563332199085,0.020901152,4.0925,11.6633771978346,5.97014054811254,0.0455898104008485,0.139944534399872,6.94354163995495,13.1331845566817,5.70895358975771,3.47448347163942,0.687292475170968,2.03364608,-2080.44251108522,0.119514235195714,1.31656840920766,6.52290695145274,0,0
0.626574592109379,0.12881,0.785370327650848,2.9725,-0.072739,2.80174519841341,0.12881,0.012866,0.19423,2213.28503020038,0,0.9817,0.26859,0.28682,2.2221,0.026742,0.017744,2.93979664122369,-0.010563435,0.10636,11.6614644716282,1.53270804457537,0.626574592109379,0.0543271874761333,6.94324915224065,13.131526229961,5.70892246391631,3.38459871958336,5.87577311414982,0.222956617,-34175.135487418,1.50787982299511,119.874233366975,6.52287021887344,1,0
0.0935668428933946,0.68263,2.21579758185368,108.67,0.45899,0.784573007843699,0.89915,0.13448,0.1904,20816.8332316247,3.98143712151247,1.2595,0.21473,0.57532,4.4833,-0.013634,0.11112,2.798865445318,0.185255802,0.012658,11.6625569772965,4.18343391760729,0.0915102419037777,0.0628123446518151,6.94578152904833,13.1718237930955,5.70894098587944,1.64811041765656,2.16719080053434,1.53954695,-24128.6355230082,0.167947505977868,1.69799159134524,6.52287239285686,0,0
0.69182630859253,-0.3465,0.529391604376819,-333.68,-0.61431,0.682031125514273,-0.036281,-0.026796,-0.081546,-23231.337121329,5.32047017118917,1.6523,-0.052422,-0.60664,5.441,1.0374,-0.085072,0.701363335331286,-0.055442508,9.5364,11.6634556558727,5.28330879936001,0.69182630859253,0.685014197329756,6.94176636865831,12.9213163889306,5.70535856910324,2.3026101026813,1.32055907080635,-0.0817580196,21965.6685388051,2.24762272263719,-2.72877344877345,6.52286750628318,0,0
0.0551726101028684,0.62814,2.574085876681,212.04,0.25407,0.726084250606048,0.91028,0.049575,0.011038,590.892420385946,3.9863695205568,1.0564,0.011622,0.28845,3.7692,-0.14403,0.012162,2.80123691582833,0.011233327,0.040918,11.6630771595037,4.08289088524354,0.0551726101028684,0.0626564386308973,6.94465454967173,13.1387730000631,5.70904266816843,1.2478796645514,1.3558131946312,0.1042385141,-611.2860078363,0.00649569363272839,1.64708504473525,6.52286828608962,0,0
0.681170748549345,0.39217,0.98973411180681,-10423,0,0.0520420140270352,0.023806,0.30242,0.00616,301.10736140485,9.65617937422262,0.14237,0.0063503,0.027592,3.6783,42.423,0.29266,0.0288527277869158,0.154686683,4.9635,11.7896780273293,9.82437024613006,0.474885443774839,3.5599659540206,6.94236354421029,13.1351820658314,5.75896342683474,0.864091806473974,5.08438138763695,0.006310304,-6.33164321163069,0.258758296227842,0.0536731519494097,6.52287426539104,0,0
0.427715717042984,0.089597,0.824096053850205,-39.892,0.18472,0.736144886502635,0.46625,0.082896,0.063134,17869.4808760395,3.86121380437482,1.0458,0.075336,0.23715,5.4345,0.37699,0.045904,1.48401073462596,0.071374704,0.13903,11.6622764159343,3.98409619452852,0.32356790414109,0.257119766869141,6.94271931069262,13.178639735681,5.71000086178215,1.95076265657405,1.2817986935953,0.09116451,-18861.1495679317,0.104364611260054,11.7805283659051,6.52286792945216,0,0
0.41218911786792,-0.18692,0.518066743464108,-76.463,0,0.993907483910821,0.48988,-0.058768,-0.12603,-5407.86730089277,3.34688198144989,0.85498,0,-0.12173,3.548,0.30459,-0.151,1.38170886377826,0.000368905,0.60903,11.6619507954628,3.54756643444008,0.41208316040974,0.289215895543496,6.94256594562089,13.1301745109145,5.70892354703749,2.2752190452083,1.24300546133623,-0.247056609,9027.79556481119,-0.257267085816935,-8.93109351594265,6.52287019234297,0,0
0.625050336092288,-0.079186,0.669417341854024,-35.693,0.023534,0.723468313512804,0.025491,0.028655,0.028866,1411.84768152592,3.14039522979455,0.99449,0.029106,0.028866,3.6789,0.34275,0.011665,1.33500106673234,0.028280218,0.40126,11.6623125884856,3.31013051957102,0.619861178188792,0.305379544285808,6.94197852557513,13.1307342040715,5.72388007888685,1.62891697758577,2.50315699448532,0.0271017544,-1453.04414210048,0.923227805892276,-12.997246988104,6.52286768636576,1,0
0.662450831557348,-0.4373,0.440554864699822,-7402.2,0,1.80355150244574,0.060463,0.012179,0.023973,974.201638316958,2.7017638164595,0.8084,0.047474,0.097739,3.4936,0.1799,0.0094302,1.89485742723162,0.011532706,0.36902,11.6616013683782,2.92169276059535,0.636195804109806,0.162917849918442,6.94197343286738,13.1287793509567,5.71167514229512,3.24630226203056,2.32186942913782,0.0255168612,-4908.74584760629,0.396490415626085,-11.5225245826664,6.52286966980189,0,0
0.255866275111918,0.27483,1.3402553964281,60.504,0.26871,0.780549356177843,0.70824,0.18279,0.11564,9040.52044576909,3.8543303312495,0.98715,0.13091,0.33322,4.1479,0.21661,0.11333,1.90629278581822,0.113805094,0.04751,11.6624347042437,4.05648172673552,0.143979124505762,0.160910636888274,6.94306634016574,13.1391109506146,5.70956327544394,1.72459529964607,1.02576012253162,0.3203452176,-10399.1004054312,0.131884671862645,4.18549648873849,6.5228692906299,0,0
0.357674444271816,0.069653,0.793634390931526,-21.324,0,1.41865772205319,0.57,0.054526,0.10142,4584.61043685761,3.34420366014204,0.98575,0.11839,0.39722,3.6001,0.10652,0.039152,2.09592985918464,0.034657331,0.077076,11.6617382463901,3.49498215620297,0.350248337470234,0.131194915185725,6.94294441469893,13.1320331738619,5.70898401616645,3.09933299618398,1.95526833857365,0.1827898344,-14208.4556789299,0.13789298245614,44.4948530572983,6.52287233655103,0,0
0.545800798901695,0.059983,0.76482531017872,-32.136,0,1.00802032721176,0.27401,0.050614,0.054504,3320.81063570285,3.7486566581498,0.80573,0.030723,0.27282,3.8986,0.4222,0.037371,1.35586092649894,0.020668697,0.38623,11.6625018701656,3.84950271296294,0.457867786901213,0.298035787281227,6.94260355270838,13.1324245337993,5.7106793121121,1.60570095871207,1.74968926546311,0.057196535,-5671.19396506412,0.15154556403051,28.4714002300652,6.52287208382895,0,0
0.292020149375002,0.24293,1.01581710195283,52.89,0.044259,0.740923020953094,0.64304,0.075531,0.044259,31143.1266512933,2.64907837932564,0.83361,0.064583,0.044259,6.3452,0.1713,0.030479,1.6132107861866,0.060612858,0.085762,11.6624188593173,2.92486443112137,0.292020149375002,0.222207112992676,6.94335270518272,13.8571427841582,5.70901441140477,1.4605086008413,1.49837557222583,0.1305109392,-33182.9209686725,0.0688277556606121,4.38603713003746,6.52286796953986,1,0
0.35966546786124,0.078982,0.801023079985815,-76.076,0.14466,0.787489164541195,0.56673,0.18545,0.15366,17153.0705169033,4.48631908014777,1.7592,0.15043,0.17145,4.5041,0.27602,0.14102,1.15054038152847,0.129069069,0.071571,11.6624378904215,4.67236798062153,0.35966546786124,0.380482286744634,6.94298814739562,13.1364676429696,5.70892492156181,2.36177339909686,1.17310571985629,0.304243407,-19991.6875454758,0.232368147089443,14.7565268035755,6.5228684080844,0,0
0.385609279396814,0.14743,0.870087199486489,-44.229,0,0.734179233016487,0.52949,0.16253,0.13846,21383.4295561922,4.38085094382016,1.1852,0,0.36352,4.8287,0.28602,0.29523,0.956549367737717,0.013056877,0.48373,11.66257402545,4.82543519828125,0.358597095421384,0.484855295244165,6.94308081963743,13.1509875682754,5.70916788433059,1.92065828761445,1.25159508678694,0.294282884,-22482.3669513385,0.261496912122986,7.13152004341043,6.52287304400734,0,0
0.334248337017175,0.080774,0.920688646853312,-12.428,0.29687,0.730380824644628,0.59693,0.082277,0.039476,2893.3868007149,3.57870179909247,0.92111,0.052993,0.37127,4.0834,0.24488,0.032708,2.03700365898187,0.0507839,0.11566,11.6617435546354,3.71295480306557,0.159956649660678,0.13974455091958,6.94264008643672,13.1334216091601,5.71019724914905,3.59000204706332,0.962569096495612,0.0759256264,-3019.1632704965,0.0504816310120114,12.9187609874465,6.52286791249555,0,0
0.171942884215567,0.016834,0.767056811616801,-6.345,0,0.956077054271135,0.81236,0.01187,0.018625,516.923487476731,2.48257058999045,1.0611,0.029444,0.083853,3.1123,0.11191,0.014232,2.48923062126805,-0.091211523,0.21239,11.6616759413389,2.68353207328848,0.1446889153204,0.0866225514067593,6.9428147886323,13.1315268641234,5.70905292362111,2.69767321931314,1.06316291905037,0.0631427338,-811.086018982739,0.0145822049337732,93.2101698942616,6.52287120988727,1,0
