,Attr2,Attr3,Attr4,Attr5,Attr6,Attr9,Attr10,Attr13,Attr18,Attr19,Attr20,Attr21,Attr22,Attr24,Attr29,Attr30,Attr31,Attr33,Attr39,Attr41,Attr43,Attr47,Attr51,Attr52,Attr53,Attr55,Attr59,Attr61,Attr64,Attr65,Attr66,Attr67,Attr68,Attr69,Attr70,class
15,0.0315025430208516,0.18302000000000002,2.04950011249594,95.712,0.061574000000000004,0.6876576405687509,0.9650700000000001,0.078378,-0.0031609999999999997,-368.77198980629,4.424750818883661,1.0,-0.011261,0.0879,4.5482,-0.015455000000000002,-0.0085387,2.57192497119796,-0.011770916000000001,0.050307,11.662817231343999,4.4254416643706795,0.0315025430208516,0.0794634630206626,6.9430542737791905,13.1442184068854,5.708932518399191,1.64504635920183,0.386367096512027,-0.1804112794,352.871769872921,-0.00598288207073062,5.2271882854332805,6.52286685498808,0,0
16,0.381056288578066,0.31753000000000003,1.0595314857269398,40.13,0.0,0.8270095808953699,0.53617,0.12164000000000001,0.085367,10962.654337624499,3.54671086809375,1.3994,0.0,0.13777999999999999,4.6442,0.29565,0.15145,1.29321918184013,0.009024001,0.23014,11.6626199162576,3.84790466266994,0.320727507764406,0.320742020078104,6.943567979914781,13.1588418725739,5.709452383185821,1.44143339989378,1.63329403868193,0.184051252,-13748.1122560909,0.159216293339799,3.9495480741977103,6.5228750486331295,0,0
17,1.2133982449730902,-0.2954,0.40394328405446,-294.87,-1.074,0.337379681911024,-1.3649,-0.7924899999999999,-0.41218,-19711.3571395902,5.160204064418401,0.4609,-0.32108000000000003,-1.3289,3.6564,6.4056,-0.894,0.829555680339494,-0.8897533209999999,-0.3917,11.6633973291025,4.5672574969980895,0.43142520977769605,0.5731354131249731,6.94012033418478,13.128826446703998,5.7044773748671105,1.90214485405844,0.397436162212149,-0.174290313,7271.22729923384,0.30198549344274295,-1.24881516587678,6.5228694634849,0,0
18,0.329116679286788,0.28534,1.1034402817969198,-8.4639,0.16002,1.18340400959843,0.61026,0.043525,0.051803999999999996,2886.9546534213,4.0064782744458105,1.0437,0.056777999999999995,0.19875,3.8094,0.16512000000000002,0.026701,2.12750525156905,0.025241592,0.12715,11.662133504335499,4.09402284380961,0.25804726732209,0.126852890995924,6.94326922671502,13.1351234206824,5.709440421554531,2.39827248346366,1.84272421965095,0.098424088,-6446.76124087759,0.0628584537738013,7.82610219387398,6.52287556979285,0,0
19,0.34570094932054696,0.13754,0.965849743261945,7.2797,0.0,0.823329032230245,0.58702,0.18203,0.19018,13525.8926038775,3.5300302535051205,1.1639,0.21778000000000003,0.45098,4.0533,0.31196,0.17,1.68871109332861,0.16850766600000003,0.054124,11.6622259444262,3.78828804213988,0.21223628274215697,0.20427057176162802,6.94277266088765,13.131486795568302,5.709919291904769,1.85102632263518,1.09524489201333,0.37151540200000005,-16848.9776618792,0.26137099247044393,9.05700159953468,6.52287396390106,0,0
20,0.448447966280019,0.020497,0.7336262362834131,-61.146,0.0,0.8742058569226558,0.43412,0.12435999999999998,0.090206,18084.0578924805,4.10500421240592,1.1759,0.10825,0.22086,5.0896,0.37869,0.0788,1.19972379003652,0.066179833,0.10047,11.662553360984099,4.22684396419407,0.43791939077288394,0.358506266044306,6.942841978093081,13.136464290581902,5.709047735719,1.7211850084020799,1.4287345975800902,0.1256461528,-24677.3356984229,0.16377729660001802,66.5755964287457,6.52287181827575,0,0
21,0.181020711060906,0.56509,1.5877890579087701,69.887,0.1373,0.7762794184086099,0.78177,0.19214,0.11914000000000001,35620.9553900983,3.7400952454982104,1.5477,0.11194000000000001,0.18338,5.4893,0.08534299999999999,0.13063,1.61506206718432,0.098106924,0.038825,11.662474143242099,3.9421001199246297,0.181020711060906,0.221742570398582,6.945056844055951,13.428260052202,5.70900640895726,1.6310134965248897,1.5804240105074099,0.543124976,-40643.2908683621,0.1378666359671,2.01914739245076,6.52286981121702,0,0
22,0.844193045433725,-0.9687399999999999,0.272618433391774,-232.88,0.006412,0.668183668779701,-0.32608000000000004,-1.0898,-1.0561,-48297.1708199118,4.1113655465564,0.56942,-1.0325,-0.64947,3.6117,1.4299,-1.1224,0.871084139036076,-1.0026570259999998,-0.045236,11.6624080088425,3.5440184083799497,0.84311770713624,0.542144042023383,6.94137822885194,13.1236002122087,5.70889724191781,1.92613739302727,0.8851776199188621,-0.79640501,44351.2571222054,3.23877576054956,-0.9479530111278571,6.52286872138171,0,0
23,0.418144385265238,-0.049117,0.651355445159623,-96.303,0.0,0.772730244151785,0.48086,0.17039,0.12119,7563.95641800338,4.33964091817744,1.062,0.13951,0.16117,3.9227,0.45268,0.12284,1.3726770651607099,-0.003890056,0.08185,11.662269784157901,4.38224786020171,0.326566190501747,0.29226654766788696,6.94256760677531,13.1306686132562,5.709838862670961,2.56002572548516,0.9968064845673291,0.195230505,-8572.03870553623,0.210768206962525,-23.0734776146752,6.52287115590199,0,0
24,0.0358949967764053,0.63121,2.9609502826813103,162.65,0.0,0.7740684252836929,0.96345,0.067648,0.031361,902.758601972786,3.86744396203018,1.2429999999999999,0.026906,-0.025657999999999997,3.1488,-0.35189000000000004,0.0276,3.44661679185302,0.022398345,0.016824000000000002,11.6619831288099,3.96126449630578,0.0358949967764053,0.0323723163244421,6.94466544024971,13.133244423522502,5.708922474229831,2.7047213399200696,1.48612041988572,0.6718191859999999,-1025.63746190388,0.0254844568996834,1.8000348536936999,6.52294119797312,0,0
25,0.6458930860312491,-0.050605000000000004,0.687918032364362,-26.721999999999998,-0.8651200000000001,2.41951185103826,0.092308,-0.13180999999999998,-1.5034,-10879.9246491778,3.0773122605464103,0.78527,-1.1775,-0.73641,1.7681,0.08892,-0.14727,2.60586980867323,-0.11533111300000001,-0.029671,11.661555422184902,3.1437082145731496,0.6458930860312491,0.0767063790828705,6.94249085276467,13.1314777807496,5.7089225358788,4.929881751228121,4.28259316929924,-1.65629578,111060.925302327,-16.2867790440699,-201.71919770773601,6.52287144338385,0,0
26,0.38436403820010995,0.22748000000000002,0.9547877216643879,-15.821,0.55613,0.7851204353813879,0.53128,0.14065,0.25328,27641.8360277075,4.0010589981661004,1.114,0.28181999999999996,0.70121,4.4815,0.20606,0.12432,1.6614419541808998,0.24288546100000002,0.048904,11.662259362706198,4.20304499414493,0.344645884024603,0.210552617134781,6.94328804616876,13.145054769375598,5.70927962916478,2.09232692984703,1.89359600294885,0.43000574399999997,-32072.659146754,0.379347989760578,5.10066819061016,6.522868645484951,0,0
27,0.273022646192859,0.21138,1.1710938675324098,-32.864000000000004,-0.012156,0.457779847309961,0.68607,0.042741,-0.014028,-3908.2517815215997,5.01462731536579,1.1071,-0.008575200000000002,0.007866,5.4187,0.5726600000000001,-0.025588999999999997,1.2949737125421599,0.142405006,0.3623,11.6634428380393,5.1781291282093,0.164759916609392,0.320074235573471,6.94295406888036,13.131487981696598,5.70957392863123,1.59526801190502,0.641545838730653,-0.036886932000000004,2142.48797430112,-0.0168787441514714,2.5933863184785695,6.52287633307334,0,0
28,0.283192007178916,0.38748,1.2153040624481102,45.71,0.51371,0.763778509042848,0.60417,0.14357999999999999,0.22563000000000002,19856.4981551171,3.29275805725891,1.0536,0.23359000000000002,0.64326,4.2663,0.14294,0.10701,2.01179151816883,0.209685817,0.034641000000000005,11.662318358747802,3.5116260325981803,0.256353930852117,0.143580728477524,6.94368818938426,13.1455623873205,5.70949106467001,1.6577613200706003,2.02585810059128,0.554641879,-22119.978996680496,0.300527997086913,2.87498709610819,6.522868797817531,0,0
29,0.245390248260938,0.21174,1.0319805560689799,-30.842,0.18089,0.7168495469207551,0.72006,0.093988,0.062499,8734.54090100448,4.518707749212299,0.61557,0.031319,0.22816999999999998,4.7288,0.16233,0.052471000000000004,1.6518841870968601,0.030837927999999997,0.11320999999999999,11.662392163493099,4.57230292683365,0.245390248260938,0.21281034717441802,6.943230042510849,13.1537069936843,5.708930845910059,2.58536643395419,1.2044471318148602,0.1802797884,-8870.70428484735,0.0696316973585534,4.79644847454425,6.522867831489741,0,0
30,0.35139603498432204,0.2009,0.969535341207778,-357.52,0.0,0.9102609894603759,0.57895,0.096872,0.091119,23627.2609779991,4.157006323346811,1.1696,0.08284,0.3377,5.3469,0.28308,0.066363,1.63428661040349,0.044253062999999995,0.10597999999999999,11.6624923122136,4.24570134274496,0.292430779473985,0.217028894847688,6.943084005093059,13.216292604131699,5.709388445275331,1.83664521152911,1.4259272008758,0.17316600000000001,-34320.8185803743,0.125938336643924,7.23046291687407,6.522873988639111,0,0
32,0.374895928941053,0.10405,0.821592724653952,-13.079,0.76873,0.789988460359498,0.46613999999999994,0.15474000000000002,0.35073000000000004,136831.675401729,3.23667644949371,1.0085,0.35395,0.95339,5.7554,0.12007000000000001,0.13479000000000002,1.7724237329213102,0.302263023,0.036846,11.6618472062668,3.5044065849059702,0.374895928941053,0.18623057329067003,6.94288754967905,13.2424956514381,5.709484475265289,2.49668287868092,1.93133513338494,0.62187401,-160229.710694884,0.6067919509160339,11.254204709274399,6.5228684301468896,0,0
33,0.518436586767326,0.06614199999999999,0.8040707437352471,-30.967,-0.16655,0.910502411825549,0.3206,0.025128,0.0070978000000000005,428.022165542543,3.7725540201368704,1.4868,0.030641,-0.13241,3.8883,0.43943999999999994,0.025539,1.6199425450791898,0.025800302999999997,0.37706999999999996,11.6621298778775,3.8763274316636496,0.299593350677419,0.220532144557707,6.9423967348611795,13.1324966618175,5.71233105536141,2.1612000956775304,1.24875919264246,0.01044725182,-621.965294956824,0.0221391141609482,21.9709110701219,6.5228724301640595,0,0
34,0.581220711687807,0.18007,0.821416816892492,-48327.0,0.0,1.859133186147,0.21178000000000002,0.00403,0.0060674,301.605624021404,1.27689793434049,1.2982,-0.009422100000000001,0.06886,3.6951,0.14517,0.0013149000000000001,2.06076827641421,-0.0012078430000000001,4.2274,11.661910663784699,1.97533024542244,0.581220711687807,0.136225260900981,6.9483010753632,13.133250615757198,5.70892246391631,1.9301799470244099,5.14084459434409,0.007697710379999999,-1624.36586508048,0.0286495419775238,29.909479646803998,6.52287257943733,0,0
35,0.234407869992286,0.1524,0.982085588491708,-8.0914,0.41795,0.779449181001516,0.71008,0.17513,0.18655,27197.746665784198,3.83848410209328,1.1031,0.18136,0.52398,4.7711,0.13664,0.13213,1.79865232548523,0.157992857,0.035877,11.6620720422779,4.03965427651712,0.21830787827057102,0.18094561061402398,6.94300301414609,13.1491570008371,5.70913703841827,2.36503863895569,1.2056757934164999,0.56835497,-31220.0923659267,0.21144096439837803,7.53215223097113,6.5228686065441295,0,0
36,0.6707635252748521,0.42135,1.15952518265562,12.535,-0.16721,1.27981405206073,0.044269,0.05741,0.036272000000000006,1544.93358257114,3.88793520989906,1.1067,0.088676,-0.11387,3.5406,0.3561,0.026637,2.0411424037456296,0.03673467,0.15962,11.6622664251895,3.9938554951013,0.31378831953626,0.139126958206681,6.942070470097231,13.1343790986221,5.75196537165084,1.9862771966743502,2.58059666653605,0.0294972896,-3960.4445560033705,0.6368339018274639,6.084252996321349,6.52287626983887,0,0
37,0.574909666643961,-0.056179999999999994,0.679559788611423,-50.295,0.0,1.26355339898269,0.22283000000000003,-0.044605,-0.14126,-4501.16832570932,3.7917067639134103,0.9429200000000001,-0.13066,-0.14467,3.2504,0.30928,-0.051713,1.4896628940969199,-0.056381705,-0.25601,11.6622373136571,3.81341077986642,0.574909666643961,0.25547133192826604,6.94263779768563,13.131285457016098,5.7089254403900895,1.97024731172126,2.29996313867402,-0.18181574600000003,11278.0155946093,-0.633936184535296,-44.5995016019936,6.522871345310381,0,1
38,0.22553269503611498,0.69602,1.5678695978196102,131.86,0.21548,0.7732841914790991,0.53213,0.10472000000000001,0.18342,26501.820590594398,3.3169820919745296,0.84045,0.18062,0.27976,4.7621,-0.09854700000000001,0.10422000000000001,1.96452159098134,0.159206699,0.045832,11.662287956842802,3.54906263523309,0.22553269503611498,0.151080256612887,6.951904213096371,13.208229098380698,5.71026070420454,1.69833669215808,3.57006818125282,0.581323589,-30066.1966551894,0.276379831995941,1.62998189707192,6.52286940033131,0,0
39,0.301917762478435,0.43218,1.41362227872949,19.333,0.61259,0.983714212511266,0.64755,0.037071,0.030909,1134.14859249145,4.33200884227718,0.76069,0.044907,0.24078000000000002,3.3915,0.16643,0.02543,2.159061082908,0.023507307999999998,0.15692,11.6624120562556,4.40104096114652,0.18999206309817399,0.122660012735888,6.94361062409311,13.1335909120873,5.7096556045714495,2.15820074524503,1.71903012581605,0.0876981057,-1862.2111182889603,0.0477322214500811,3.79934286639826,6.52287998373337,0,0
40,0.0540212202122433,0.40879,2.38039938112252,51.855,0.0,0.451439247507004,0.9444899999999999,0.21059,0.11288,3865.76709517507,5.4127615009389105,1.4304,0.0,0.20182,3.3225,-0.034548,0.46293,2.03563332199085,0.020901152,4.0925,11.663377197834599,5.97014054811254,0.0455898104008485,0.13994453439987198,6.943541639954949,13.1331845566817,5.7089535897577095,3.4744834716394197,0.687292475170968,2.03364608,-2080.44251108522,0.11951423519571401,1.31656840920766,6.5229069514527405,0,0
41,0.626574592109379,0.12880999999999998,0.785370327650848,2.9725,-0.072739,2.80174519841341,0.12880999999999998,0.012865999999999999,0.19422999999999999,2213.28503020038,0.0,0.9817,0.26859,0.28681999999999996,2.2221,0.026742000000000002,0.017744,2.93979664122369,-0.010563435,0.10636,11.661464471628198,1.5327080445753702,0.626574592109379,0.0543271874761333,6.943249152240651,13.131526229960999,5.70892246391631,3.38459871958336,5.875773114149821,0.222956617,-34175.135487417996,1.5078798229951103,119.874233366975,6.52287021887344,0,1
42,0.0935668428933946,0.6826300000000001,2.21579758185368,108.67,0.45898999999999995,0.7845730078436992,0.89915,0.13448,0.1904,20816.8332316247,3.9814371215124704,1.2595,0.21473000000000003,0.5753199999999999,4.4833,-0.013634,0.11112000000000001,2.7988654453179995,0.185255802,0.012657999999999999,11.6625569772965,4.1834339176072906,0.0915102419037777,0.0628123446518151,6.94578152904833,13.1718237930955,5.70894098587944,1.64811041765656,2.1671908005343403,1.53954695,-24128.635523008197,0.16794750597786803,1.69799159134524,6.52287239285686,0,0
43,0.69182630859253,-0.3465,0.529391604376819,-333.68,-0.61431,0.6820311255142729,-0.036281,-0.026795999999999997,-0.08154600000000001,-23231.337121328997,5.32047017118917,1.6523,-0.052422,-0.60664,5.441,1.0374,-0.08507200000000001,0.701363335331286,-0.055442508,9.5364,11.663455655872701,5.28330879936001,0.69182630859253,0.685014197329756,6.941766368658309,12.921316388930599,5.70535856910324,2.3026101026813,1.3205590708063502,-0.0817580196,21965.6685388051,2.24762272263719,-2.7287734487734503,6.52286750628318,0,0
44,0.0551726101028684,0.6281399999999999,2.574085876681,212.04,0.25406999999999996,0.726084250606048,0.91028,0.049575,0.011038,590.892420385946,3.9863695205567997,1.0564,0.011622,0.28845,3.7692,-0.14403,0.012162000000000001,2.80123691582833,0.011233327,0.040918,11.663077159503699,4.08289088524354,0.0551726101028684,0.0626564386308973,6.944654549671731,13.1387730000631,5.709042668168429,1.2478796645513999,1.3558131946311998,0.1042385141,-611.2860078363,0.00649569363272839,1.6470850447352499,6.52286828608962,0,0
45,0.681170748549345,0.39216999999999996,0.98973411180681,-10423.0,0.0,0.0520420140270352,0.023806,0.30241999999999997,0.0061600000000000005,301.10736140485,9.656179374222619,0.14237,0.0063503,0.027592000000000002,3.6783,42.423,0.29266,0.0288527277869158,0.15468668300000002,4.9635,11.789678027329302,9.82437024613006,0.474885443774839,3.5599659540206003,6.94236354421029,13.135182065831401,5.7589634268347405,0.8640918064739741,5.08438138763695,0.006310304,-6.33164321163069,0.25875829622784197,0.0536731519494097,6.52287426539104,0,0
46,0.427715717042984,0.089597,0.8240960538502049,-39.891999999999996,0.18472,0.736144886502635,0.46625,0.082896,0.06313400000000001,17869.4808760395,3.86121380437482,1.0458,0.075336,0.23715,5.4345,0.37699,0.045904,1.48401073462596,0.071374704,0.13903,11.6622764159343,3.98409619452852,0.32356790414109005,0.257119766869141,6.94271931069262,13.178639735681,5.7100008617821505,1.9507626565740501,1.2817986935953,0.09116451,-18861.149567931698,0.104364611260054,11.780528365905099,6.52286792945216,0,0
47,0.41218911786791995,-0.18692,0.518066743464108,-76.46300000000001,0.0,0.993907483910821,0.48988000000000004,-0.058767999999999994,-0.12603,-5407.867300892771,3.34688198144989,0.85498,0.0,-0.12172999999999999,3.548,0.30459,-0.151,1.38170886377826,0.000368905,0.6090300000000001,11.661950795462802,3.54756643444008,0.41208316040973997,0.289215895543496,6.942565945620889,13.1301745109145,5.70892354703749,2.2752190452082997,1.24300546133623,-0.24705660899999998,9027.795564811191,-0.257267085816935,-8.93109351594265,6.522870192342969,0,0
48,0.625050336092288,-0.079186,0.6694173418540239,-35.693000000000005,0.023534,0.723468313512804,0.025491,0.028655,0.028866000000000003,1411.8476815259198,3.14039522979455,0.99449,0.029106,0.028866000000000003,3.6789,0.34275,0.011665,1.3350010667323402,0.028280218,0.40126,11.662312588485598,3.31013051957102,0.619861178188792,0.305379544285808,6.94197852557513,13.1307342040715,5.72388007888685,1.62891697758577,2.50315699448532,0.0271017544,-1453.04414210048,0.9232278058922758,-12.997246988104001,6.5228676863657595,0,1
49,0.662450831557348,-0.4373,0.44055486469982197,-7402.2,0.0,1.80355150244574,0.060463,0.012179,0.023972999999999998,974.201638316958,2.7017638164595,0.8084,0.047474,0.09773899999999999,3.4936,0.1799,0.009430200000000001,1.8948574272316203,0.011532706,0.36901999999999996,11.661601368378198,2.9216927605953504,0.636195804109806,0.16291784991844196,6.94197343286738,13.1287793509567,5.71167514229512,3.24630226203056,2.32186942913782,0.0255168612,-4908.745847606289,0.396490415626085,-11.5225245826664,6.5228696698018895,0,0
50,0.255866275111918,0.27483,1.3402553964281,60.504,0.26871,0.780549356177843,0.70824,0.18279,0.11564,9040.52044576909,3.8543303312495,0.98715,0.13091,0.33321999999999996,4.1479,0.21661,0.11333,1.9062927858182201,0.11380509400000001,0.047510000000000004,11.662434704243697,4.0564817267355195,0.143979124505762,0.160910636888274,6.94306634016574,13.1391109506146,5.70956327544394,1.72459529964607,1.02576012253162,0.3203452176,-10399.1004054312,0.131884671862645,4.18549648873849,6.522869290629901,0,0
51,0.357674444271816,0.06965299999999999,0.7936343909315259,-21.324,0.0,1.41865772205319,0.57,0.054526,0.10142000000000001,4584.61043685761,3.3442036601420404,0.98575,0.11839000000000001,0.39721999999999996,3.6001,0.10652,0.039152,2.09592985918464,0.034657331,0.077076,11.6617382463901,3.49498215620297,0.35024833747023404,0.131194915185725,6.94294441469893,13.132033173861899,5.70898401616645,3.09933299618398,1.9552683385736498,0.18278983440000002,-14208.4556789299,0.13789298245614,44.4948530572983,6.522872336551029,0,0
52,0.545800798901695,0.059983,0.7648253101787199,-32.135999999999996,0.0,1.00802032721176,0.27401,0.050614,0.054504,3320.8106357028496,3.7486566581497995,0.8057300000000001,0.030723,0.27282,3.8986,0.4222,0.037370999999999995,1.35586092649894,0.020668697,0.38623,11.6625018701656,3.8495027129629396,0.45786778690121294,0.298035787281227,6.9426035527083805,13.1324245337993,5.7106793121121004,1.60570095871207,1.7496892654631102,0.057196535,-5671.19396506412,0.15154556403051,28.471400230065196,6.52287208382895,0,0
53,0.29202014937500204,0.24293,1.01581710195283,52.89,0.044259,0.740923020953094,0.64304,0.075531,0.044259,31143.1266512933,2.64907837932564,0.8336100000000001,0.064583,0.044259,6.3452,0.1713,0.030479000000000003,1.6132107861866,0.060612858,0.085762,11.6624188593173,2.92486443112137,0.29202014937500204,0.222207112992676,6.943352705182719,13.8571427841582,5.70901441140477,1.4605086008413002,1.49837557222583,0.1305109392,-33182.9209686725,0.0688277556606121,4.38603713003746,6.522867969539861,0,1
54,0.35966546786124,0.07898200000000001,0.801023079985815,-76.07600000000001,0.14465999999999998,0.7874891645411949,0.5667300000000001,0.18545,0.15366,17153.0705169033,4.486319080147769,1.7592,0.15043,0.17145,4.5041,0.27602,0.14102,1.1505403815284698,0.129069069,0.07157100000000001,11.6624378904215,4.67236798062153,0.35966546786124,0.38048228674463397,6.942988147395621,13.136467642969599,5.70892492156181,2.36177339909686,1.17310571985629,0.30424340699999997,-19991.6875454758,0.23236814708944298,14.756526803575499,6.522868408084401,0,0
