"Attr2","Attr3","Attr4","Attr5","Attr6","Attr9","Attr10","Attr13","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr24","Attr25","Attr26","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr38","Attr39","Attr41","Attr43","Attr47","Attr49","Attr51","Attr52","Attr53","Attr55","Attr57","Attr59","Attr60","Attr61","Attr63","Attr64","Attr65","Attr66","Attr67","Attr68","Attr69","class","Attr70"
0.482012483449481,0.02964,0.750858857988032,1.4603,0.3028,0.728017579418255,0.38067,0.044432,0.479087247978778,0.086872,5220.38209738287,0.931415769619224,0.84129,0.10661,0.3028,0.38067,0.22806,3.8848,0.087399,0.027327,3.89302365541836,2.15115736922144,6.63025075909147,0.59697,0.102647795,0.12648,11.6614403276583,1.82907131036179,0.050296553,0.338634183642963,0.123694417846312,6.94251507625968,13.1319340916578,0.22821,5.71080500945335,5.47357234713527,3.78689393082714,8.80265334950066,1.88757176537511,0.1402635312,-5421.84269926665,0.22820815929808,35.0404858299595,6.52286779265421,0,0
0.424038221692107,0.043685,0.847463132443311,-18.305,0,0.894115059131549,0.47188,0.095398,0.638426968359712,0.0066538,310.684592661091,3.31444051773587,1.1318,0.038914,0.084999,0.12346,0.25132,3.6325,0.37381,0.0047098,3.71938441055215,2.30963021772068,6.63345184543321,0.84854,0.027563703,0.10539,11.6617787641341,3.46228307363999,-0.063142695,0.141030702376074,0.104576208169102,6.94243328580515,13.1318550684449,0.0097543,5.71156603040682,2.69259809654329,2.83533756277585,8.80366772173444,1.01353170104991,0.00871559115,-438.80041421719,0.00975438670848521,32.3406203502346,6.52287282928421,0,0
0.37420145343122,0.054872,0.799810397334098,-14.144,0,0.896810620564103,0.54617,-0.051413,0.790047005299905,-0.07748,-10407.791054857,3.34962334611611,0.99492,0,0.12525,0.51549,-0.1608,4.6892,0.30018,-0.10894,4.42506217748746,1.69070448626245,6.63394297505566,0.67452,0.000766098,3.3571,11.6620886938293,3.51258072363424,-0.003174722,0.266363947368726,0.203822088239957,6.94269135501958,13.1367860685657,-0.14186,5.70982445036452,2.65857980562791,1.99102692151395,8.80296503115384,1.16876464768951,-0.17072718,14772.7456476518,-0.141860592855704,25.8674733926228,6.52287239185949,0,0
0.0315025430208516,0.18302,2.04950011249594,95.712,0.061574,0.687657640568751,0.96507,0.078378,3.44189136798971,-0.003161,-368.77198980629,4.42475081888366,1,-0.011261,0.0879,0.96507,0.82498,4.5482,-0.015455,-0.0085387,3.44003340544735,2.57192497119796,6.62955892781905,0.96507,-0.011770916,0.050307,11.662817231344,4.42544166437068,-0.045404942,0.0315025430208516,0.0794634630206626,6.94305427377919,13.1442184068854,-0.0059828,5.70893251839919,1.69096259835828,1.64504635920183,8.80675138521724,0.386367096512027,-0.1804112794,352.871769872921,-0.00598288207073062,5.22718828543328,6.52286685498808,0,0
0.381056288578066,0.31753,1.05953148572694,40.13,0,0.82700958089537,0.53617,0.12164,0.768254653046751,0.085367,10962.6543376245,3.54671086809375,1.3994,0,0.13778,0.53409,0.32889,4.6442,0.29565,0.15145,4.93461780767234,1.29321918184013,6.63286543595574,0.56021,0.009024001,0.23014,11.6626199162576,3.84790466266994,-0.053569093,0.320727507764406,0.320742020078104,6.94356797991478,13.1588418725739,0.15922,5.70945238318582,2.47072320527153,1.44143339989378,8.80276453082409,1.63329403868193,0.184051252,-13748.1122560909,0.159216293339799,3.94954807419771,6.52287504863313,0,0
1.21339824497309,-0.2954,0.40394328405446,-294.87,-1.074,0.337379681911024,-1.3649,-0.79249,-0.860737772753906,-0.41218,-19711.3571395902,5.1602040644184,0.4609,-0.32108,-1.3289,-1.3759,-0.12362,3.6564,6.4056,-0.894,5.64700046055722,0.829555680339494,6.63041262339592,0.46034,-0.889753321,-0.3917,11.6633973291025,4.56725749699809,-1.195201952,0.431425209777696,0.573135413124973,6.94012033418478,13.128826446704,0.30199,5.70447737486711,1.13378636367576,1.90214485405844,8.80236870712628,0.397436162212149,-0.174290313,7271.22729923384,0.301985493442743,-1.24881516587678,6.5228694634849,0,0
0.329116679286788,0.28534,1.10344028179692,-8.4639,0.16002,1.18340400959843,0.61026,0.043525,0.942270320833103,0.051804,2886.9546534213,4.00647827444581,1.0437,0.056778,0.19875,0.20149,0.21489,3.8094,0.16512,0.026701,3.91929648939464,2.12750525156905,6.63736955848578,0.70459,0.025241592,0.12715,11.6621335043355,4.09402284380961,0.005098294,0.25804726732209,0.126852890995924,6.94326922671502,13.1351234206824,0.062858,5.70944042155453,2.04963933481779,2.39827248346366,8.80340597907036,1.84272421965095,0.098424088,-6446.76124087759,0.0628584537738013,7.82610219387398,6.52287556979285,0,0
0.345700949320547,0.13754,0.965849743261945,7.2797,0,0.823329032230245,0.58702,0.18203,0.884345885291503,0.19018,13525.8926038775,3.53003025350512,1.1639,0.21778,0.45098,0.54003,0.46006,4.0533,0.31196,0.17,4.43463094430527,1.68871109332861,6.63335303794479,0.67237,0.168507666,0.054124,11.6622259444262,3.78828804213988,0.145468411,0.212236282742157,0.204270571761628,6.94277266088765,13.1314867955683,0.26137,5.70991929190477,2.48648873097065,1.85102632263518,8.803057903881,1.09524489201333,0.371515402,-16848.9776618792,0.261370992470444,9.05700159953468,6.52287396390106,0,0
0.448447966280019,0.020497,0.733626236283413,-61.146,0,0.874205856922656,0.43412,0.12436,0.56939637312377,0.090206,18084.0578924805,4.10500421240592,1.1759,0.10825,0.22086,0.071883,0.26614,5.0896,0.37869,0.0788,5.06499720878227,1.19972379003652,6.63299206423832,0.43412,0.066179833,0.10047,11.6625533609841,4.22684396419407,0.021066247,0.437919390772884,0.358506266044306,6.94284197809308,13.1364642905819,0.16378,5.709047735719,1.96286558970473,1.72118500840208,8.80263928711732,1.42873459758009,0.1256461528,-24677.3356984229,0.163777296600018,66.5755964287457,6.52287181827575,0,0
0.181020711060906,0.56509,1.58778905790877,69.887,0.1373,0.77627941840861,0.78177,0.19214,1.61724733932558,0.11914,35620.9553900983,3.74009524549821,1.5477,0.11194,0.18338,0.78177,0.8258,5.4893,0.085343,0.13063,4.51756226746657,1.61506206718432,6.63076794671078,0.78177,0.098106924,0.038825,11.6624741432421,3.94210011992463,0.048944785,0.181020711060906,0.221742570398582,6.94505684405595,13.428260052202,0.13786,5.70900640895726,2.29054287567126,1.63101349652489,8.80313022484584,1.58042401050741,0.543124976,-40643.2908683621,0.1378666359671,2.01914739245076,6.52286981121702,0,0
0.844193045433725,-0.96874,0.272618433391774,-232.88,0.006412,0.668183668779701,-0.32608,-1.0898,-0.282230293773536,-1.0561,-48297.1708199118,4.1113655465564,0.56942,-1.0325,-0.64947,-0.92742,-0.75467,3.6117,1.4299,-1.1224,5.57477417075926,0.871084139036076,6.63185275443455,-0.32608,-1.002657026,-0.045236,11.6624080088425,3.54401840837995,-1.184554404,0.84311770713624,0.542144042023383,6.94137822885194,13.1236002122087,3.2387,5.70889724191781,1.95731627968928,1.92613739302727,8.8023702048924,0.885177619918862,-0.79640501,44351.2571222054,3.23877576054956,-0.947953011127857,6.52286872138171,0,0
0.418144385265238,-0.049117,0.651355445159623,-96.303,0,0.772730244151785,0.48086,0.17039,0.655601064485975,0.12119,7563.95641800338,4.33964091817744,1.062,0.13951,0.16117,0.21275,0.33374,3.9227,0.45268,0.12284,4.82751341713153,1.37267706516071,6.63291242981949,0.6138,-0.003890056,0.08185,11.6622697841579,4.38224786020171,0.059641754,0.326566190501747,0.292266547667887,6.94256760677531,13.1306686132562,0.21076,5.70983886267096,1.76179841942914,2.56002572548516,8.80270709392068,0.996806484567329,0.195230505,-8572.03870553623,0.210768206962525,-23.0734776146752,6.52287115590199,0,0
0.0358949967764053,0.63121,2.96095028268131,162.65,0,0.774068425283693,0.96345,0.067648,3.30915518949792,0.031361,902.758601972786,3.86744396203018,1.243,0.026906,-0.025658,0.92796,1.9169,3.1488,-0.35189,0.0276,2.56564142561942,3.44661679185302,6.66936356304306,0.96345,0.022398345,0.016824,11.6619831288099,3.96126449630578,-0.016368597,0.0358949967764053,0.0323723163244421,6.94466544024971,13.1332444235225,0.025484,5.70892247422983,2.17427433482601,2.70472133992007,8.80693046609986,1.48612041988572,0.671819186,-1025.63746190388,0.0254844568996834,1.8000348536937,6.52294119797312,0,0
0.645893086031249,-0.050605,0.687918032364362,-26.722,-0.86512,2.41951185103826,0.092308,-0.13181,0.0968544413638821,-1.5034,-10879.9246491778,3.07731226054641,0.78527,-1.1775,-0.73641,-1.4325,-1.4824,1.7681,0.08892,-0.14727,3.40452517175483,2.60586980867323,6.64644635744435,0.092308,-0.115331113,-0.029671,11.6615554221849,3.14370821457315,-0.130818966,0.645893086031249,0.0767063790828705,6.94249085276467,13.1314777807496,-16.287,5.7089225358788,2.92493420224528,4.92988175122812,8.80395576615303,4.28259316929924,-1.65629578,111060.925302327,-16.2867790440699,-201.719197707736,6.52287144338385,0,0
0.38436403820011,0.22748,0.954787721664388,-15.821,0.55613,0.785120435381388,0.53128,0.14065,0.757810693885667,0.25328,27641.8360277075,4.0010589981661,1.114,0.28182,0.70121,0.53128,0.50099,4.4815,0.20606,0.12432,4.46064140024627,1.6614419541809,6.63081700468329,0.58847,0.242885461,0.048904,11.6622593627062,4.20304499414493,0.214211842,0.344645884024603,0.210552617134781,6.94328804616876,13.1450547693756,0.37935,5.70927962916478,2.05445701148567,2.09232692984703,8.80268984582156,1.89359600294885,0.430005744,-32072.659146754,0.379347989760578,5.10066819061016,6.52286864548495,0,0
0.273022646192859,0.21138,1.17109386753241,-32.864,-0.012156,0.457779847309961,0.68607,0.042741,1.15857786983554,-0.014028,-3908.2517815216,5.01462731536579,1.1071,-0.0085752,0.007866,0.46859,0.082434,5.4187,0.57266,-0.025589,4.94207090222737,1.29497371254216,6.63201824629822,0.82089,0.142405006,0.3623,11.6634428380393,5.1781291282093,-0.08397271,0.164759916609392,0.320074235573471,6.94295406888036,13.1314879816966,0,5.70957392863123,1.23544240119533,1.59526801190502,8.8027260562946,0.641545838730653,-0.036886932,2142.48797430112,-0.0168787441514714,2.59338631847857,6.52287633307334,0,0
0.283192007178916,0.38748,1.21530406244811,45.71,0.51371,0.763778509042848,0.60417,0.14358,1.11668138812899,0.22563,19856.4981551171,3.29275805725891,1.0536,0.23359,0.64326,0.60417,0.79019,4.2663,0.14294,0.10701,4.04927745885279,2.01179151816883,6.63096506100772,0.63932,0.209685817,0.034641,11.6623183587478,3.51162603259818,0.140466786,0.256353930852117,0.143580728477524,6.94368818938426,13.1455623873205,0.30053,5.70949106467001,2.71356828178612,1.6577613200706,8.80283904654655,2.02585810059128,0.554641879,-22119.9789966805,0.300527997086913,2.87498709610819,6.52286879781753,0,0
0.245390248260938,0.21174,1.03198055606898,-30.842,0.18089,0.716849546920755,0.72006,0.093988,1.27971087571711,0.062499,8734.54090100448,4.5187077492123,0.61557,0.031319,0.22817,0.72006,0.35809,4.7288,0.16233,0.052471,4.47230143091366,1.65188418709686,6.63017218640072,0.72006,0.030837928,0.11321,11.6623921634931,4.57230292683365,-0.01785447,0.245390248260938,0.212810347174418,6.94323004251085,13.1537069936843,0.069632,5.70893084591006,1.61412690192023,2.58536643395419,8.80281489729275,1.20444713181486,0.1802797884,-8870.70428484735,0.0696316973585534,4.79644847454425,6.52286783148974,0,0
0.351396034984322,0.2009,0.969535341207778,-357.52,0,0.910260989460376,0.57895,0.096872,0.864997437486605,0.091119,23627.2609779991,4.15700632334681,1.1696,0.08284,0.3377,0.57672,0.29095,5.3469,0.28308,0.066363,4.50321497679831,1.63428661040349,6.6344078396617,0.63808,0.044253063,0.10598,11.6624923122136,4.24570134274496,0.022886548,0.292430779473985,0.217028894847688,6.94308400509306,13.2162926041317,0.12594,5.70938844527533,1.9176135499002,1.83664521152911,8.80290879364727,1.4259272008758,0.173166,-34320.8185803743,0.125938336643924,7.23046291687407,6.52287398863911,0,0
0.347963105836706,8.9e-05,0.715700433180097,-8.1893,0.33902,0.728693362423027,0.58382,0.047585,0.876634723993869,0.076997,6753.77283387967,2.01494301974229,1.1771,0.085445,0.33902,0.58382,0.25192,4.263,0.14276,0.034946,4.0545290055178,2.0071530670822,6.63029452376571,0.67113,0.082158654,0.12077,11.6616666512629,2.43282356991778,0.055379808,0.284328957038423,0.144299458348308,6.94270728840051,13.131486891291,0.13189,5.70941828367141,4.04569688790051,2.58529106265686,8.80274134560052,1.45477388753447,0.1850083916,-7023.87425883486,0.13188482751533,11685.393258427,6.52286780453134,0,0
0.374895928941053,0.10405,0.821592724653952,-13.079,0.76873,0.789988460359498,0.46614,0.15474,0.787820794162626,0.35073,136831.675401729,3.23667644949371,1.0085,0.35395,0.95339,0.46614,0.73596,5.7554,0.12007,0.13479,4.3270027059049,1.77242373292131,6.63105032358945,0.46614,0.302263023,0.036846,11.6618472062668,3.50440658490597,0.25795047,0.374895928941053,0.18623057329067,6.94288754967905,13.2424956514381,0.6068,5.70948447526529,2.7681413473125,2.49668287868092,8.8026529815322,1.93133513338494,0.62187401,-160229.710694884,0.606791950916034,11.2542047092744,6.52286843014689,0,0
0.518436586767326,0.066142,0.804070743735247,-30.967,-0.16655,0.910502411825549,0.3206,0.025128,0.386554083216404,0.0070978,428.022165542543,3.77255402013687,1.4868,0.030641,-0.13241,-0.12898,0.053747,3.8883,0.43944,0.025539,4.5115296116166,1.61994254507919,6.63277065169649,0.62671,0.025800303,0.37707,11.6621298778775,3.87632743166365,0.000841316,0.299593350677419,0.220532144557707,6.94239673486118,13.1324966618175,0.022139,5.71233105536141,2.26073131636966,2.16120009567753,8.8028913327585,1.24875919264246,0.01044725182,-621.965294956824,0.0221391141609482,21.9709110701219,6.52287243016406,0,0
0.581220711687807,0.18007,0.821416816892492,-48327,0,1.859133186147,0.21178,0.00403,0.237992754164415,0.0060674,301.605624021404,1.27689793434049,1.2982,-0.0094221,0.06886,0.047711,0.027536,3.6951,0.14517,0.0013149,3.99551820791521,2.06076827641421,6.63902841604596,0.21178,-0.001207843,4.2274,11.6619106637847,1.97533024542244,-0.004652791,0.581220711687807,0.136225260900981,6.9483010753632,13.1332506157572,0.02865,5.70892246391631,4.95702352464761,1.93017994702441,8.80329294760381,5.14084459434409,0.00769771038,-1624.36586508048,0.0286495419775238,29.909479646804,6.52287257943733,0,0
0.234407869992286,0.1524,0.982085588491708,-8.0914,0.41795,0.779449181001516,0.71008,0.17513,1.33117797856122,0.18655,27197.7466657842,3.83848410209328,1.1031,0.18136,0.52398,0.71008,0.7982,4.7711,0.13664,0.13213,4.29591031154946,1.79865232548523,6.63092945035277,0.73027,0.157992857,0.035877,11.6620720422779,4.03965427651712,0.105096263,0.218307878270571,0.180945610614024,6.94300301414609,13.1491570008371,0.21144,5.70913703841827,2.20055236742889,2.36503863895569,8.80297322449108,1.2056757934165,0.56835497,-31220.0923659267,0.211440964398378,7.53215223097113,6.52286860654413,0,0
0.670763525274852,0.42135,1.15952518265562,12.535,-0.16721,1.27981405206073,0.044269,0.05741,0.0452601314048646,0.036272,1544.93358257114,3.88793520989906,1.1067,0.088676,-0.11387,-0.10533,0.14554,3.5406,0.3561,0.026637,4.01607666752472,2.04114240374563,6.63342869035974,0.62167,0.03673467,0.15962,11.6622664251895,3.9938554951013,-0.008670619,0.31378831953626,0.139126958206681,6.94207047009723,13.1343790986221,0.63683,5.75196537165084,2.155754224529,1.98627719667435,8.80331129156031,2.58059666653605,0.0294972896,-3960.44455600337,0.636833901827464,6.08425299632135,6.52287626983887,0,0
0.574909666643961,-0.05618,0.679559788611423,-50.295,0,1.26355339898269,0.22283,-0.044605,0.252391625673195,-0.14126,-4501.16832570932,3.79170676391341,0.94292,-0.13066,-0.14467,0.19474,-0.14385,3.2504,0.30928,-0.051713,4.68351915239907,1.48966289409692,6.63454872878797,0.22283,-0.056381705,-0.25601,11.6622373136571,3.81341077986642,-0.063920817,0.574909666643961,0.255471331928266,6.94263779768563,13.1312854570161,-0.63397,5.70892544039009,2.24319595764979,1.97024731172126,8.80275073925336,2.29996313867402,-0.181815746,11278.0155946093,-0.633936184535296,-44.5995016019936,6.52287134531038,1,0
0.225532695036115,0.69602,1.56786959781961,131.86,0.21548,0.773284191479099,0.53213,0.10472,1.37439888970682,0.18342,26501.8205905944,3.31698209197453,0.84045,0.18062,0.27976,0.53213,0.58474,4.7621,-0.098547,0.10422,4.10310606789067,1.96452159098134,6.63096554899677,0.53213,0.159206699,0.045832,11.6622879568428,3.54906263523309,0.158439841,0.225532695036115,0.151080256612887,6.95190421309637,13.2082290983807,0.27638,5.71026070420454,2.69015774826062,1.69833669215808,8.80294005295034,3.57006818125282,0.581323589,-30066.1966551894,0.276379831995941,1.62998189707192,6.52286940033131,0,0
0.301917762478435,0.43218,1.41362227872949,19.333,0.61259,0.983714212511266,0.64755,0.037071,1.04285289574187,0.030909,1134.14859249145,4.33200884227718,0.76069,0.044907,0.24078,0.64349,0.17271,3.3915,0.16643,0.02543,3.88428175044642,2.159061082908,6.63601138298164,0.79,0.023507308,0.15692,11.6624120562556,4.40104096114652,0.009101705,0.189992063098174,0.122660012735888,6.94361062409311,13.1335909120873,0.047732,5.70965560457145,1.76821786064502,2.15820074524503,8.80344536458518,1.71903012581605,0.0876981057,-1862.21111828896,0.0477322214500811,3.79934286639826,6.52287998373337,0,0
0.0540212202122433,0.40879,2.38039938112252,51.855,0,0.451439247507004,0.94449,0.21059,2.89126025195728,0.11288,3865.76709517507,5.41276150093891,1.4304,0,0.20182,0.20969,2.0418,3.3225,-0.034548,0.46293,4.0222755356464,2.03563332199085,6.63738148369011,0.94449,0.020901152,4.0925,11.6633771978346,5.97014054811254,-0.000840041,0.0455898104008485,0.139944534399872,6.94354163995495,13.1331845566817,0.11952,5.70895358975771,0.968883181993326,3.47448347163942,8.80399961807762,0.687292475170968,2.03364608,-2080.44251108522,0.119514235195714,1.31656840920766,6.52290695145274,0,0
0.626574592109379,0.12881,0.785370327650848,2.9725,-0.072739,2.80174519841341,0.12881,0.012866,0.137934186089314,0.19423,2213.28503020038,0,0.9817,0.26859,0.28682,0.12131,0.22804,2.2221,0.026742,0.017744,3.06240913181827,2.93979664122369,6.65339450100049,0.12881,-0.010563435,0.10636,11.6614644716282,1.53270804457537,0.017107053,0.626574592109379,0.0543271874761333,6.94324915224065,13.131526229961,1.5079,5.70892246391631,0,3.38459871958336,8.80492787273165,5.87577311414982,0.222956617,-34175.135487418,1.50787982299511,119.874233366975,6.52287021887344,1,0
0.0935668428933946,0.68263,2.21579758185368,108.67,0.45899,0.784573007843699,0.89915,0.13448,2.32189740402642,0.1904,20816.8332316247,3.98143712151247,1.2595,0.21473,0.57532,0.89915,1.9477,4.4833,-0.013634,0.11112,3.20526359744834,2.798865445318,6.63290953390295,0.9014,0.185255802,0.012658,11.6625569772965,4.18343391760729,0.150729014,0.0915102419037777,0.0628123446518151,6.94578152904833,13.1718237930955,0.16795,5.70894098587944,2.07191327525904,1.64811041765656,8.80408330014802,2.16719080053434,1.53954695,-24128.6355230082,0.167947505977868,1.69799159134524,6.52287239285686,0,0
0.69182630859253,-0.3465,0.529391604376819,-333.68,-0.61431,0.682031125514273,-0.036281,-0.026796,0.00259662584726591,-0.081546,-23231.337121329,5.32047017118917,1.6523,-0.052422,-0.60664,-0.036281,-0.025753,5.441,1.0374,-0.085072,5.88635400020536,0.701363335331286,6.62995414883758,-0.036281,-0.055442508,9.5364,11.6634556558727,5.28330879936001,-0.114518995,0.69182630859253,0.685014197329756,6.94176636865831,12.9213163889306,2.2476,5.70535856910324,1.02740267631131,2.3026101026813,8.80240843250688,1.32055907080635,-0.0817580196,21965.6685388051,2.24762272263719,-2.72877344877345,6.52286750628318,0,0
