"X1","Attr1","Attr5","Attr6","Attr10","Attr15","Attr17","Attr18","Attr19","Attr20","Attr21","Attr26","Attr27","Attr29","Attr41","Attr42","Attr45","Attr46","Attr47","Attr54","Attr55","Attr57","Attr59","Attr60","Attr61","Attr63","Attr64","class"
0.00145900204260286,0.826169513102241,0.35408025931511,0.446447072173045,0.932078272142378,0.535382099585304,0.309966414293768,0.826169513102241,0.198660755472559,0.387356967666765,0.0951263090997702,0.581315052585373,0.795795315057552,0.839028127404451,0.440513576012166,0.730297521851255,0.389852513922203,0.255350470792457,0.334250513897978,0.126521547599516,0.320171733886403,0.278435789774143,0.366042716760207,0.175349157121923,0.168251858936381,0.175916674377264,0.0813812190235071,0
0.00160490224686315,0.827418342572399,0.354218628224944,0.446749057142922,0.93439683649445,0.534039492152435,0.352334449405233,0.8274183425724,0.198705709061731,0.352745751253071,0.0967988574820906,0.581946380591451,0.79578357237908,0.803213445357764,0.440421691342806,0.730270603069668,0.389883098140417,0.253939810309492,0.313228306485765,0.126595501908743,0.323002812334315,0.278775867739638,0.362657551358264,0.202311008430841,0.248852708477229,0.312277189201007,0.194854760926709,1
0.00175080245112343,0.828143259452435,0.354272061429121,0.447625549627704,0.933553370530312,0.534031527474093,0.332595731217487,0.828143259452436,0.19872854792524,0.0914144865589894,0.0985778828297258,0.581963053337203,0.795795305967972,0.755571260127854,0.44042005820362,0.7302884824397,0.390991833687798,0.261701238123582,0.154267688176692,0.126580435862038,0.322411521261033,0.279240724532673,0.363282952753759,0.456415746418441,0.326558229974022,0.346339375157867,0.189521941924285,0
0.00189670265538372,0.82620722167835,0.354239420894947,0.446549883755829,0.934120111622942,0.533990066861199,0.345298763859709,0.826255629115867,0.198663654264415,0.325298205207543,0.115674432776781,0.582048090275822,0.795795840425728,0.733070045923425,0.440412454823704,0.730277301097978,0.389855739638517,0.255558208388136,0.292016173758739,0.126581142097536,0.322390726371152,0.278392757563177,0.363549850577593,0.224523234936664,0.244433707133123,0.370321719919152,0.101763122404652,0
0.002042602859644,0.824263738778568,0.354246292629274,0.446549883755829,0.934580779457723,0.533086513671335,0.357386360561029,0.824263738778569,0.198493511581384,0.328751249805861,0.107816259407187,0.580539252104195,0.795849809686454,0.820692074547276,0.441583026170469,0.730225910134988,0.38971980656428,0.258723666613945,0.296258382436649,0.126581074837076,0.323688314772403,0.277804019220307,0.362895849502675,0.221686607839162,0.171565077516231,0.274078439957996,0.117349433233472,0
0.00218850306390429,0.825962184737968,0.354427670508997,0.44676884167502,0.937162718186331,0.533739554525366,0.56879921744822,0.826023903353995,0.198625641007921,0.43427042729272,0.108113966531982,0.584140766207625,0.795794904927457,0.809928749932774,0.440392595571041,0.730169152780959,0.389835628596301,0.298316345854262,0.373250977616744,0.12664002364915,0.325644128149297,0.278331656934637,0.362622597061104,0.141001508256173,0.141705061287978,0.401669565131407,0.0387920673386535,0
0.00233440326816458,0.828107948011011,0.354335912654962,0.446549883755829,0.934518819052993,0.53391199342131,0.355649009940853,0.828107948011012,0.198845448969199,0.348094549776116,0.130131739622466,0.582331575808088,0.795795087478936,0.817284487982759,0.440457427628756,0.730225910134988,0.389978013139666,0.268394381187209,0.324540302650633,0.126845509859335,0.329492280450727,0.278972971485588,0.362674756701127,0.206022119451397,0.124132148438221,0.231180686655753,0.163990946184293,0
0.00248030347242486,0.816213632094883,0.353782404034275,0.442712304689317,0.922454198496163,0.532919336621675,0.22578092739743,0.816213632094883,0.195443197500456,0.506452027628074,0.0734867284058615,0.580675561998564,0.79579301942034,0.735249788090301,0.440233200934896,0.728600981486315,0.389431783379616,0.24825089188326,0.385212020645709,0.126431341034707,0.321593747189173,0.279527025410842,0.361063253505222,0.094541172864365,0.163894068604961,0.0818672001307845,0.0399034673412463,0
0.00262620367668515,0.827003054588005,0.354255672898293,0.447118680596823,0.93497752263217,0.533998203783456,0.369522052411765,0.827319446488474,0.198716700996438,0.393218760423112,0.110655275053684,0.581914898291878,0.795798894784442,0.748962284972965,0.440420299750023,0.730273347586134,0.389868339777914,0.258987788718613,0.34529842323761,0.126790360159429,0.32325079042524,0.278598922479809,0.362802371988692,0.170909893495619,0.206712598542952,0.340814615963878,0.185018981660462,0
0.00277210388094543,0.82970098241311,0.35428167108409,0.446549883755829,0.934833729703789,0.533803500728531,0.364904145503757,0.830557818376491,0.19908816738399,0.346457418574514,0.117469744651701,0.58281057957371,0.795800005227035,0.77000340393391,0.44039397175886,0.730552051961458,0.390087452427034,0.262581249709113,0.31951211256642,0.126587800818965,0.322293815683385,0.279369406244284,0.362791698463032,0.2073367333312,0.159482259549382,0.290627531549477,0.109967612626576,0
0.00291800408520572,0.827772986395811,0.354168663339217,0.446549883755829,0.933885641141118,0.533938143260372,0.339795441132031,0.828221470295713,0.198839799663009,0.402888661153961,0.118136422170555,0.58210226358565,0.795798716452072,0.849940844920551,0.440410681041042,0.730373905717952,0.389904123243572,0.255858313146693,0.356500833480814,0.126566075429706,0.323603639175283,0.278990670216082,0.362622597061104,0.163674234380594,0.148276243453599,0.197066012303275,0.143451961971323,0
0.00306390428946601,0.828633413206668,0.354385039933248,0.447037968310941,0.936036179102498,0.533742172009219,0.423333211852491,0.828899413128019,0.199024934864175,0.367074401895417,0.137680682465835,0.584143751227365,0.795795965947421,0.877379828427469,0.440388455801686,0.730454900489218,0.390033115340824,0.29005609465893,0.332484943925747,0.127337572002509,0.400389440540686,0.278890064678876,0.362622597061104,0.19099771958803,0.140493948431054,0.272533485494074,0.158682480984386,0
0.00320980449372629,0.800128098580722,0.353884889022266,0.446572690218479,0.929118204100422,0.533523239280422,0.271901250513902,0.800128098580723,0.195349305764278,0.403512998978341,0.0809999263048749,0.578356920700958,0.795771006763537,0.7311645166587,0.440358146758455,0.728126539201466,0.38861137323667,0.248656380533876,0.298909902319921,0.126056212737379,0.32021846811857,0.290887432190063,0.362622597061104,0.163211503222188,0.165964756039476,0.0827998130991408,0.0888756095041049,0
0.00335570469798658,0.828482752891725,0.354110587029316,0.446549883755829,0.934175840801025,0.533880664997062,0.346667933475239,0.828947391168055,0.198956967528604,0.425917253417077,0.111709158240229,0.582349295143589,0.795799603091199,0.758857458894162,0.440403967994187,0.730455572067268,0.389923982025673,0.250360084316121,0.369607922108216,0.126537961571927,0.3220785117182,0.279173003977008,0.36294404855052,0.146908177995205,0.220672788674607,0.216429562056288,0.100083811225878,0
0.00350160490224686,0.826677791610501,0.3545381459333,0.446549883755829,0.937152783878421,0.533683671426552,0.558217097659419,0.826838214933557,0.198729331215873,0.379573135452908,0.121820444021251,0.588099870145169,0.795795813891127,0.686556658594212,0.440380523345035,0.730270091853884,0.389877567116658,0.373908382922841,0.334101307390047,0.127201235673287,0.322756333953746,0.27845382746842,0.362622597061104,0.181302626604991,0.233160812181794,0.551566810161453,0.149213839749321,0
0.00364750510650715,0.788454827623842,0.354225520155583,0.443461411172718,0.93175318315286,0.533581214827103,0.302123004092394,0.788454827623843,0.198227567098445,0.302025077795856,0.0950904906178979,0.575669571238762,0.795792820433769,0.519648695988261,0.440363759053231,0.7300106714177,0.389388971389236,0.251003151823394,0.265146905873423,0.12644376916286,0.322291443441664,0.214026615973432,0.362622597061104,0.24389666244958,0.425204334939533,0.397535191138862,0.429996332704176,0
0.00379340531076743,0.83082221300849,0.354243523142138,0.448523372752475,0.934488514871454,0.533786971089918,0.354816386701524,0.832023644057112,0.199006831380484,0.392686881562146,0.11467130930965,0.582959952536921,0.795796094354432,0.804747290661531,0.440392089729767,0.730483983242337,0.389966649432549,0.258659441777409,0.354493578722802,0.126774697531396,0.325864216212557,0.279827171359963,0.362747803178764,0.171311617151199,0.180307822693976,0.282339147840454,0.190126811198148,0
0.00393930551502772,0.825824997467468,0.354215376273479,0.446506643410192,0.935446012907606,0.534831222220067,0.386766728435846,0.825767138057631,0.19857671896821,0.492164290396599,0.114280984369461,0.581430324324122,0.795794356479696,0.872651695725147,0.440505066139737,0.730196722910273,0.389838714014962,0.260092578905973,0.436734207771939,0.126679496626237,0.322294127812002,0.27835488589912,0.362851119361271,0.103017797141875,0.137408917457917,0.22144949476805,0.0644135301541321,0
0.00408520571928801,0.830357281079691,0.354345125434516,0.448373165988388,0.934939849882659,0.53373762737102,0.383426617298208,0.83138216109892,0.198957168362263,0.323170164158112,0.111226156963962,0.584014104788373,0.795795861691038,0.787616877412558,0.440386947273581,0.730432607638805,0.390061961688567,0.272038385492127,0.296177861804008,0.126897694069693,0.325997795434083,0.279521360353069,0.362690264241319,0.226271841174626,0.142802432005413,0.333780407201185,0.203406712264282,0
0.00423110592354829,0.82728027936515,0.354218715758037,0.447192807173765,0.93565578186491,0.533862503733386,0.396423809068881,0.827570918476833,0.198800690433634,0.443491899405182,0.0841044663125162,0.582438247634657,0.795795254999805,0.823669835248969,0.440415274112163,0.730274968919201,0.389877727820954,0.256812315576048,0.385637562718443,0.126701248561336,0.328141041528465,0.278625219601597,0.362622597061104,0.134594536809144,0.222859830516102,0.263353763386186,0.120932166803502,0
0.00437700612780858,0.827815568738834,0.353678799672557,0.446549883755829,0.934783778979982,0.533907703826662,0.36336163015696,0.828242884605235,0.198830124958785,0.407992446624105,0.117786717292453,0.582192941334438,0.795804933536061,0.86779239481594,0.440412667532875,0.730332313223748,0.389899272325902,0.259084066365107,0.358091304107978,0.126693650667278,0.344610390587785,0.278843796737777,0.362741395726023,0.159900877199127,0.158241090946909,0.26315756400877,0.143170082649357,0
0.00452290633206886,0.827911493155093,0.35425612637418,0.447754033704135,0.934813923909189,0.533994622605498,0.36428938897325,0.827911493155094,0.198750408282374,0.197758066379596,0.118202957429964,0.582050283641773,0.795795340475751,0.787349115890879,0.440417999645421,0.730298264404961,0.390194238163636,0.259457184961641,0.205189412652668,0.126562914037223,0.322293840872727,0.278866892035844,0.362796535310206,0.33735185136272,0.222853325560604,0.323437228001696,0.146066461513246,0
0.00466880653632915,0.83270824132848,0.354248051416471,0.449275371154798,0.934084483178085,0.5337419305094,0.357208880440708,0.834274225789607,0.199036869926378,0.317665993468201,0.108611025161726,0.583816603031874,0.795796086764186,0.894772799563308,0.440387742280152,0.730479692689699,0.390134335051597,0.258953110020158,0.295568958532123,0.126581949222065,0.351505699739857,0.280709366903219,0.362622597061104,0.230822435349124,0.215205954292703,0.301737358453352,0.193916044299486,0
0.00481470674058944,0.826266107886657,0.354218509312023,0.445957058914852,0.933179423577205,0.535291690571718,0.325218714302594,0.826266107886657,0.198664154659491,0.370260092233407,0.134618014076907,0.581325314280318,0.795795727888842,0.755875729191909,0.440510389787613,0.730265250220287,0.389855226245038,0.256930803352926,0.326937538252875,0.126587128226617,0.3225595611102,0.278440840811939,0.363731477859329,0.188511872278885,0.186251953877665,0.25961202107141,0.125381361186053,0
0.00496060694484972,0.8262417890566,0.264633169941841,0.446549883755829,0.932500583305178,0.536849576968847,0.313374966818869,0.826241789056601,0.198653372912946,0.125322088011984,0.12479684240474,0.581229348370221,0.795791557558187,0.73875738625742,0.441895730585053,0.730222646078297,0.389875901793259,0.263634933700655,0.166603471729345,0.128467623832676,0.322757963434939,0.278466119090815,0.362622597061104,0.413343142015822,0.16631365057607,0.326170413336138,0.516169879401639,0
0.00510650714911001,0.829624162403342,0.354256288046619,0.448033888302414,0.935594208485545,0.533736468629699,0.400526918361821,0.830473286722461,0.199029238375806,0.376730848674755,0.114054329815072,0.584043269989642,0.795796012429908,0.826829296222526,0.440387392910118,0.730465552423682,0.389998603463622,0.259784229537519,0.340712864906353,0.126633433176331,0.32694371486053,0.27917564299008,0.362655676303524,0.183493829553306,0.203844335858761,0.303303326389464,0.121055531733799,0
0.00525240735337029,0.826763550873381,0.354290349023159,0.4459547080235,0.931452032302975,0.534218938976825,0.298009753472929,0.826953887197484,0.198690737493036,0.381584264063767,0.114258331457678,0.581661248701782,0.795796108217608,0.724590123534401,0.440432005559257,0.730290448913349,0.3898626436436,0.264348258179066,0.336850100185096,0.127221343769731,0.323054922721204,0.280825811261786,0.377459060425473,0.179758320724137,0.171155150265282,0.328639170795391,0.259105762945287,0
0.00539830755763058,0.822745366142799,0.354186586447411,0.446549883755829,0.932569598772353,0.53302102653428,0.314522887339564,0.822745366142799,0.198488372580664,0.372139852374513,0.10474087427111,0.58060139908833,0.795788547540911,0.696727969853042,0.440282139761656,0.730128608214717,0.389763938037036,0.252495362777509,0.321631016650579,0.126494953977114,0.322240833618135,0.275891814717111,0.362622597061104,0.187049680253045,0.169771683455362,0.227762535019129,0.230928487999023,1
0.00554420776189087,0.829552462540907,0.354487333689307,0.447315636062084,0.934493782730984,0.533763578912221,0.403972616922082,0.830400380489277,0.198949163700105,0.325547649882689,0.0985260751484388,0.583265456319097,0.79579581784309,0.826158900952083,0.440390982140613,0.73041738486085,0.390050469248514,0.289109567025429,0.29933534293061,0.129722692292377,0.342488486049237,0.279427651602868,0.362622597061104,0.224319745640768,0.14630430870306,0.328661239727503,0.358454586865959,0
0.00569010796615115,0.826827566540926,0.354301574086866,0.448723211288522,0.935208075969224,0.534156440034907,0.377540792053395,0.826827566540926,0.198704151079791,0.425168197707952,0.0935392345336788,0.581760639149724,0.795797064581761,0.710487683831565,0.440431032191452,0.730276937278355,0.389863974701808,0.26729890257723,0.371192971428055,0.126967272055496,0.322847512118795,0.278540201001552,0.362878402209659,0.147443465348384,0.185993093518603,0.345613783831709,0.172599359131596,0
0.00583600817041144,0.828752859727952,0.354355270789585,0.446549883755829,0.937036486577674,0.533684942730588,0.524901280235448,0.828752859727953,0.199251925181426,0.53123946320651,0.131735512546105,0.588550734084237,0.795795087478936,0.703810828280453,0.441847276467369,0.730225910134988,0.389908377249562,0.282971454988968,0.503534102377384,0.126809786217451,0.322740580046556,0.278818876785777,0.362622597061104,0.08079066332853,0.299595497389046,0.40130041099059,0.0690067644356921,0
0.00598190837467172,0.830652104021233,0.354274558569188,0.446291076221025,0.93198176967825,0.534031576188722,0.305398002548106,0.830652104021234,0.198686232814337,0,0.107039255165546,0.581962980212343,0.795797200012285,0.581525206434883,0.440412804531941,0.730258363689434,0.389911728865197,0.254304179033173,0.129271792382819,0.133357111668714,0.322304192809584,0.284200325848481,0.362622597061104,0.334413242416758,0.291837951308625,0.465403266523961,0.786582306786792,1
0.00612780857893201,0.829644478315396,0.354449059095324,0.448179326489232,0.936758161315772,0.533679235217431,0.47950999408757,0.830562940784426,0.1989689601507,0.39076107802937,0.12271517762079,0.588211089913498,0.795795998754902,0.804887895739283,0.440379021276406,0.730459732112679,0.389955832836637,0.312348659055768,0.352839539635873,0.127593419356125,0.332908461566522,0.279006855092927,0.362625515662973,0.172767213817236,0.141969506303534,0.466729875247089,0.217597355743045,0
0.0062737087831923,0.824167158134075,0.353718227247842,0.44435913454399,0.93094626528455,0.530150748683675,0.294608492930773,0.824167158134075,0.19840604160871,0.522181462689332,0.14282505195579,0.581034185143763,0.795794763106434,0.874150445229597,0.443797908297471,0.730123866833271,0.389820865302563,0.248077542183017,0.445605280550613,0.126191412128856,0.266987655623463,0.287061147890993,0.362622597061104,0.0856703318494282,0.198456411479998,0.105946240576346,0.132590495871833,0
0.00641960898745258,0.826238142487723,0.354619639201603,0.44745262667,0.936826512668413,0.533753595336784,0.523170098066913,0.826359084761063,0.198685036347975,0.391245171965557,0.111387298125529,0.583695943813576,0.795795170583892,0.745399132622326,0.44038921042411,0.730249801654337,0.389855761714251,0.345901247615382,0.34435953064051,0.127197442196065,0.324211174071109,0.278380105935329,0.362622597061104,0.172400943293817,0.107427401675169,0.449960185588768,0.136130219524056,0
0.00656550919171287,0.826243974617632,0.336653651752075,0.446549883755829,0.931323642847696,0.54684058213419,0.296323369431389,0.826243974617633,0.199489776574094,0.947712835028476,0.0494796577112548,0.581152392390303,0.795815952769847,0.737238020134378,0.442160021601436,0.730788708050376,0.389849024526765,0.248805470353265,0.828607871697785,0.132034651024056,0.323266222845282,0.279359278118949,0.378601813379902,0.0019264565156009,0.0743044088867484,0.00532253131523746,0.00235378731669335,0
0.00671140939597315,0.827245483619145,0.354203768775302,0.44720640924498,0.934085166000474,0.534057928998439,0.344452215416838,0.827585843002221,0.198781848679466,0.378961672042236,0.11077651912372,0.581811040116942,0.795795450165335,0.873714098300998,0.440424582667472,0.730328106142401,0.389896835371006,0.257951431002574,0.336026980425328,0.126619915591918,0.334702070941037,0.278760030224706,0.363000874223407,0.181773405734199,0.168090051068244,0.241305538362214,0.128698723532382,0
0.00685730960023344,0.823108597620957,0.354143362082292,0.446549883755829,0.934231805819828,0.533177546669481,0.348062802751861,0.823108597620957,0.198433530385851,0.328482196552086,0.0994201776301208,0.580423663741273,0.795795087478936,0.725278813324588,0.440593987173186,0.730225910134988,0.389670275691232,0.252233576936438,0.299209150235947,0.126469925996808,0.321948489115898,0.277355781694245,0.362622597061104,0.221908268921317,0.196092413297017,0.229583203659246,0.124803652351676,0
0.00700320980449373,0.826653772983232,0.354210703918441,0.446633584394568,0.931334217386069,0.534729220979893,0.305654558470224,0.826779432296939,0.19868361034331,0.308216402263975,0.107791037691022,0.581405002703653,0.795771783004541,0.737292370452522,0.440519108591727,0.730247857510641,0.389875541531693,0.257338669646677,0.279183310089932,0.126280068564576,0.322095771884321,0.281936070018662,0.363063475789597,0.238694206852234,0.140313007371456,0.214284070634189,0.251330359385484,1
0.00714911000875401,0.826664120779285,0.341844133377378,0.446549883755829,0.931553590777858,0.53500040970116,0.299377092058788,0.826664120779286,0.198663791127072,0.265166599215161,0.0965384036936626,0.581367665787176,0.795796352296857,0.720191567395627,0.440507488282327,0.730243488960991,0.389869869143801,0.250788360855273,0.24642165955272,0.126294403768981,0.321581353984141,0.279893626851997,0.363588107147412,0.27558386438579,0.279902210065707,0.300438529250367,0.233128009823783,0
0.0072950102130143,0.828296519592217,0.354369549771242,0.447504585538362,0.935582854637606,0.533780539804438,0.392655525280213,0.828817482656513,0.198975300734717,0.378286088503692,0.10735997550002,0.583187556989125,0.795796013182661,0.777910178811341,0.440391587132734,0.730465272601612,0.389975534192609,0.273654587861766,0.34213212714528,0.126724814426304,0.324300105465363,0.278866892035844,0.362847085447795,0.182293082829435,0.148570570253948,0.321119874995227,0.102990928628671,0
0.00744091041727458,0.827949103591278,0.354234435052313,0.446549883755829,0.934728369762579,0.533867869406943,0.361685904184001,0.828484393435301,0.198744032953511,0.32821933073514,0.107277641899154,0.582371909214179,0.795798815560516,0.730098349512495,0.440402246811038,0.730297186022807,0.38990761439187,0.255582132617844,0.294774082564105,0.12660871779264,0.322437594657032,0.278890181123598,0.362644182637926,0.222123532111049,0.26721795799702,0.337122212754871,0.196319080413016,0
0.00758681062153487,0.827077568242732,0.354216578623445,0.446549883755829,0.93288900980788,0.534388080949542,0.319928584787619,0.827382950482982,0.198741711780683,0.367914668044319,0.0963718443608104,0.581498932925545,0.795796932663767,0.756770560793857,0.440513691350128,0.730259475686511,0.389885616396007,0.257858425183333,0.324675085544495,0.126619007675657,0.322540580684821,0.278943201533076,0.363238832093281,0.190341075255804,0.13830933787138,0.216688168027457,0.17567771905651,0
0.00773271082579516,0.827141920794266,0.354356979541079,0.44670728081938,0.93518020314032,0.533916575382885,0.380613746041932,0.827141920794267,0.198737591624273,0.259995748192639,0.0981036694172225,0.582311590563386,0.795796733061262,0.931111058010731,0.440405378392514,0.73030888959464,0.389997305779124,0.268772705655799,0.246689164858246,0.126743975224053,0.513249559146232,0.278622102321098,0.362622597061104,0.280136561335469,0.125778442686787,0.263329628741902,0.150444329914136,1
0.00787861103005544,0.829193018846362,0.354144001365811,0.447064116237993,0.934708122240291,0.53383205479099,0.361159678177638,0.829706352114502,0.199054743770843,0.440313089630388,0.14793820120607,0.582649952707418,0.795796096800875,0.80650952891195,0.440400262069098,0.730483479569473,0.389936547428411,0.255057652670443,0.394077258004068,0.126616990075494,0.323604521353201,0.27925682963388,0.362622597061104,0.136788044696406,0.203562527786879,0.198601228688666,0.117785302690474,0
0.00802451123431573,0.829351289606079,0.354196605575375,0.446549883755829,0.934477421019123,0.53388644942688,0.354509399614436,0.829351289606079,0.199027976012795,0.429961841728859,0.118651443027177,0.582456876327684,0.795796113424139,0.831096649004611,0.440548831805402,0.730225910134988,0.389955391410034,0.258513557809178,0.406987266307316,0.126649270275806,0.327425427092833,0.279369910708868,0.362622597061104,0.144035299640294,0.165491879252845,0.194961977065052,0.125666101820168,0
0.00817041143857601,0.826809307957651,0.354249126502086,0.447604510262134,0.934895055907267,0.53399703442654,0.3680734734805,0.827029330591321,0.198743987046511,0.351234323255565,0.103435547547737,0.581957934571169,0.795795374908238,0.772534094962102,0.440416157388904,0.730307831743698,0.389894027560454,0.258326328498699,0.313158350102912,0.126596510772518,0.32280296020046,0.27855087706507,0.363057736642341,0.203510818340663,0.309565382731073,0.328699351628146,0.0966461738973119,0
0.0083163116428363,0.826378147771201,0.354259172046817,0.446549883755829,0.936224531668241,0.534536547653818,0.427810467298308,0.826538038567213,0.198684198534426,0.243653718600021,0.111657468629039,0.58135970387647,0.795796203126964,0.682846497529635,0.44045102900722,0.730260921654484,0.389892169805441,0.25211870698735,0.226334690588052,0.126568934110975,0.32230435968886,0.278411501119225,0.362666051783775,0.294701502758962,0.232552520796015,0.381535338848296,0.106746391787919,1
0.00846221184709659,0.826058630011315,0.354206051325142,0.446364305932742,0.932161790178186,0.49917865409071,0.308075033214679,0.826042393693069,0.198647359431927,0.355456786403988,0.108166659793061,0.58112116160748,0.795795646045429,0.847848754221097,0.440560739200364,0.730267235385452,0.389846596193145,0.255506233961165,0.311243043982999,0.126555511558101,0.323757508539065,0.278313232901054,0.364784176909681,0.200153759158237,0.213061367238199,0.277492047234522,0.185060320512721,1
0.00860811205135687,0.823023729735134,0.353464869808981,0.445863725572808,0.930756531084394,0.532898952999149,0.289271586267446,0.823023729735135,0.196611627982871,0.524561846996833,0.104585152260848,0.580687988612291,0.795795087478936,0.854264699080582,0.44964082662604,0.730225910134988,0.389628155490818,0.249217926457915,0.452376640377122,0.126413121956585,0.311784885329642,0.285910692312996,0.353182749258997,0.084370887356324,0.135430842200972,0.0744172155650675,0.0197653544393335,0
0.00875401225561716,0.826656295142254,0.35402614679446,0.446549883755829,0.932569224078735,0.535813214748396,0.314491911331671,0.826846224551284,0.19867621490937,0.285824131898742,0.130956063732771,0.581239897434135,0.79579581357748,0.753477979055189,0.440550266189926,0.730254322430586,0.389872926095568,0.260486710213295,0.261295968479962,0.126803266173435,0.322803319352387,0.278766862110321,0.363149249115144,0.257671817780397,0.22092593976251,0.287791336162759,0.29815313904878,0
0.00889991245987744,0.826857084328188,0.354208816131896,0.446674198142354,0.931782746618581,0.53442230964044,0.307061248565514,0.82692711037593,0.19867463826731,0.324804578114907,0.109281388815992,0.581532490820672,0.79579515077998,0.769328426384222,0.440470473283597,0.730245556999159,0.38986692166657,0.253850072543908,0.286581622984712,0.126343036072678,0.321521052974826,0.279641448148537,0.362622597061104,0.224928729806169,0.216622950588551,0.278883368154683,0.276463329239292,0
