,pca1,pca2,pca3,Attr5,Attr6,Attr9,Attr15,Attr17,Attr18,Attr20,Attr21,Attr26,Attr27,Attr29,Attr41,Attr42,Attr45,Attr46,Attr47,Attr54,Attr55,Attr57,Attr59,Attr60,Attr61,Attr63,Attr64,class
11,-0.030947495168142068,-0.0009438539007662449,-0.06241736408595021,-0.01289463167830908,0.013164297981477082,-0.057835225638399074,-0.01858416097881221,-0.03317832229451774,-0.015633009589812293,-0.07806916415450536,-0.0873949554202338,-0.027641454072043,-0.0471380185307823,0.5893383656483,-0.02060288137663244,0.028703041841796548,-0.02555573990236327,-0.025991325055732546,-0.04682224269515327,-0.04565966612905739,-0.09466035013273685,-0.0035640964852381835,-0.02694810244521722,-0.04759400845215239,-0.010366327590690456,-0.049514075440417256,-0.07623636311180795,1
12,0.08603406105897676,0.16724364535457528,-0.06363182952644698,-0.009988505349882052,0.06444750769902632,-0.05713183441126016,-0.01893874491800565,-0.03467446896689503,0.030427852156022877,-0.17879302988795953,-0.08094796328976817,-0.02749745974060088,-0.04712438877733491,-0.08235575116339312,-0.020712910780007095,0.029677232737460174,0.001964369801848829,-0.023676865422319955,-0.06607121291509625,-0.04601129940910833,-0.11079335009329933,0.0196013601743606,-0.002113798605887387,0.02398711317947122,0.018237064209695723,-0.016802171840980304,-0.07710555777170966,0
13,-0.25643777874865276,-0.2392652745035051,-0.05986988610947302,-0.011763800784572816,0.001522455741265499,-0.032067136959892995,-0.02078433573799738,-0.03375454690001197,-0.08933146410305573,-0.10447213477208991,-0.01573837164872164,-0.026762964983110815,-0.04709104813178074,-0.37601096806096773,-0.021225168044824952,0.02906799339733846,-0.026234176391919065,-0.02552087791797017,-0.05186860155026938,-0.04599481657350335,-0.11136011250518005,-0.022647178085942073,0.008496973230322094,-0.0465043275845921,-0.011343998466209383,0.010773124878502202,-0.08639204777100777,0
14,-0.26789399730379443,-0.5137622315634597,-0.05742078830588261,-0.011390062823043189,0.001522455741265499,-0.03162510450959618,-0.06091499380745684,-0.03273205587208039,-0.2150738116557264,-0.10154167301319197,-0.04645735693531798,-0.03977737639419221,-0.0470742095452567,0.8538957608160301,0.05773325998221886,0.026267977132939026,-0.02960459443419515,-0.024582351854696045,-0.05095825169971734,-0.045996386367271665,-0.07591464818456933,-0.05195756292278128,-0.017490239928282234,-0.04666017563955835,-0.021954815575681724,-0.07880993506443576,-0.08527531109982424,0
15,-1.3143916067571983,-0.33387476876539723,-0.05606714624988007,-0.0015232546354849179,0.014320956227308902,-0.06261974065653898,-0.03192797049165854,0.06300876241661806,-0.10399294254619763,0.06191642746810627,-0.04531710131895621,-0.008649563199582724,-0.04714940640076681,0.6897840462597165,-0.022563093992660408,0.023175824016437394,-0.02673287083490286,-0.010515889521946358,-0.02328481075204609,-0.04462047090110492,-0.022181130363360006,-0.02568993575912439,-0.028334912727566948,-0.04945265238086989,-0.02429469628447171,0.05363093948012071,-0.08949038983137145,0
16,-0.29709886018896803,-0.056625312595644864,-0.06549158234896382,-0.006515307492804269,0.001522455741265499,-0.04269652303173554,-0.024258732356909424,-0.032888727126966784,0.02818218334008686,-0.08307779422003893,0.04428677099143248,-0.02431352323336333,-0.0471380185307823,0.8015196817023132,-0.018195129915884865,0.026267977132939026,-0.023201800086551445,-0.021558363900892812,-0.043565165366654064,-0.03982256410827823,0.08463045028336195,0.00625687380295474,-0.026265434421919986,-0.04743153337261324,-0.025337486531366592,-0.10437076397986744,-0.08068335933537621,0
17,2.9239090173077993,-2.190981985200245,0.037451732787529286,-0.03660700294754461,-0.22194228720752443,-0.10200346708915134,-0.06832112159470109,-0.03860543640706185,-0.7166990977883193,0.33076298189476466,-0.1664043201246187,-0.03860320554441687,-0.047267025836255326,-0.3481934504872376,-0.033299597142424114,-0.06215527790910464,-0.03674355244921292,-0.02759602283012515,-0.016242832091094443,-0.0494903329318057,-0.1330503560581521,0.03387447467183691,-0.09007241668640262,-0.05018374837719447,-0.022635209383606008,-0.15483863372493192,-0.08945085352339327,0
18,-0.383158168920909,-0.03922324521090915,-0.06214951453569559,-0.01087988209859049,0.0347805697542288,0.02285904295797008,-0.020422154953246417,-0.031537075509013,-0.02191013949230502,-0.02285840344513547,-0.03550880837546287,-0.02791333856900679,-0.046900505801347935,-0.17011478150059872,-0.020696637109905318,0.028852580267433744,-0.025921721757652453,-0.024502928214258562,-0.03632438259209591,-0.04111051388484931,-0.08788439507495596,-0.012378879228097857,-0.021200993215448834,-0.04871427529097973,-0.017933383743535886,-0.022591154636407106,-0.07780439907872047,0
19,-0.4168359458136344,0.703725060164754,-0.07279471062532233,-0.00946581833380963,0.001522455741265499,-0.04325916459062924,-0.029084691162926446,-0.032013350617864825,0.18447049172644084,-0.08478508370913627,-0.0085359247923585,-0.020171656562471354,-0.04683123023429437,0.11376356729574752,-0.022470381419864908,0.04404131868782504,-0.020487194975824515,-0.023404963136049027,-0.04506696768815748,-0.04583940710446934,-0.11400085367535596,0.026016059495040884,-0.021624639521552795,-0.04737222216431237,-0.022999988604272176,-0.06696956323961055,-0.08582583243608316,0
20,0.3458605553008232,0.15013700026587384,-0.06425974011311043,-0.015611808524033639,0.001522455741265499,-0.03529536517929655,-0.023095165357821735,-0.03417113288243761,0.03540248283298228,-0.0059490713202620775,-0.005843569860345127,-0.026294987395932806,-0.0469116310641333,1.3199264736411949,-0.021344670727504796,0.034332037504498834,-0.025034338395902436,-0.02543294849991125,-0.03161043298926316,-0.046346450945819226,-0.07823263759666058,0.007138839111371757,-0.028334912727566948,-0.048917893035129084,-0.023846883793839434,-0.12033807722192962,-0.0829695093778269,0
21,-1.0586164759171823,0.2651194114198299,-0.0692392924410345,-0.0038426832195000487,0.030059089648892222,-0.05027232219223011,-0.031811604697052125,-0.023379443497744873,0.07856538629784128,-0.06106181493637636,0.07753452802594214,-0.008623673498985173,-0.04708321777775362,1.7851424474579223,-0.02284198506173278,0.038746074790675586,-0.02183506932298475,-0.013841536239004758,-0.041002097128990785,-0.028322740996611452,2.3333063287103792,0.0021256738259039084,-0.028334912727566948,-0.048046952871644344,-0.024373574386408144,-0.07985417220370145,-0.08131974488027287,0
22,3.085068449069324,-5.519477546187875,0.03936814006451163,-0.031038182406930126,0.002855291813069898,-0.06518960766728392,-0.04153971056999615,-0.03751279650602525,-1.6881093383210595,-0.00479913004668765,-0.14201649996183532,-0.058533745014693085,-0.04863996529361517,-0.40022035574019654,-0.024883794985329676,-0.0879325576111991,-0.05705977279894619,-0.027484122397898363,-0.05036556154687578,-0.05823762616319064,-0.17033606923405917,0.6037716509699524,-0.028334912727566948,-0.04893032338845846,-0.022457463223778746,-0.15464728093785066,-0.08719311079708081,0
23,0.06353286269913239,0.22460745148632236,-0.06792321027754217,-0.01876971670202855,0.001522455741265499,-0.0507881110408869,-0.025652535625676376,-0.03364636020021838,0.08162288775340434,0.04168968505921881,-0.03140176414464262,-0.024160375549862084,-0.046856317821104686,-0.03824345342095173,-0.021796935893000004,0.03878267654433678,-0.02454184394462097,-0.02700984617205425,-0.025238754362350756,-0.04700255037542025,-0.11986448672940167,0.01622588909335933,-0.015576538478619778,-0.04932702304736685,-0.015822817766138683,-0.11169385550069258,-0.0865023470558955,0
24,-1.554020768485813,-0.1645089550201283,-0.06245384807671654,0.0044884814646379695,0.001522455741265499,-0.05059385262980365,-0.03441202602459554,0.05021078795174151,-0.0524319922333267,-0.04406108831883178,0.009209691704760636,0.0258205496855047,-0.040102324566712894,-0.9389956228899669,-0.023376378085443343,0.02867518767526693,-0.02569290076151264,0.03319275662448962,-0.040450428726374346,-0.03151051703057075,-0.10138944968096958,-0.019605751781130838,-0.028334912727566948,-0.048389100035621475,-0.013622713090049181,0.42659870205095574,-0.08237461302090952,0
25,1.7430498626767026,-7.089894910124422,-0.04920346921482191,-0.012519812724375436,-0.17844730467751202,0.5554761430464089,-0.03896459965661214,-0.036366239884628684,-2.3678806577932487,-0.12175067452337969,-0.09352799991016411,-0.08152178426671945,-0.04727943859751727,-2.54601012138573,-0.0245057247121406,0.014543107190798214,-0.037804404343039194,-0.026829088201236247,-0.056683394378628724,-0.04920038302289284,-0.1140654840937251,-3.1203208089795558,-0.028334912727566948,-0.045285631586106684,0.12111611063349807,0.04748783157508478,0.08149008526710132,0
26,-0.23061698152968407,1.0005623727379875,-0.0706698676692347,-0.011540689605020348,0.11706590942882472,-0.04897951102265482,-0.029819741643179333,-0.0329626100875519,0.2784551202077054,-0.023741116191376675,-0.01973250121843343,-0.01887926631800744,-0.04707520741631675,0.6121510578844961,-0.022597172012071093,0.040331150833216554,-0.02348364509227522,-0.024601638620338675,-0.03250174599750677,-0.041476259890537874,-0.016111241222483273,0.04884250674585888,-0.02336677637834984,-0.048702444403077874,-0.02110192541094934,-0.07305244089351821,-0.0770092747916116,0
27,-0.6668605591315827,-0.2945667072919843,-0.05787056994171039,-0.01307148766664194,-0.0010044041035551505,-0.08998884605552719,0.016730510743179168,-0.029493475057233563,-0.12022844437151538,0.26090343716582276,-0.021280835255340837,-0.03209607843174541,-0.04718361932612775,1.7029701988928463,-0.014985184571356384,0.024677818097951273,-0.026656362635822495,-0.024168825466471346,0.028589103831138718,-0.04369901764374603,-0.11399234986295653,-0.024533177135032457,-0.01926599473548445,-0.05007884595726532,-0.024569568125611164,-0.10927704654000493,-0.08845784570937305,0
28,-0.5793681253902868,0.7958692151352701,-0.06804251448506202,-0.006014135860419871,0.10825664716720501,-0.052080942671295934,-0.032013645297196816,-0.02992455345311368,0.23728136215128373,-0.10622748864254052,-0.033286941416970445,-0.009747986166576315,-0.04708972155000109,0.3616770084340095,-0.022943612118005684,0.037531110299711845,-0.021119527862051558,-0.020354804138227413,-0.05097596053170809,-0.03860369587718849,-0.012424912087252667,0.033592009072976,-0.025650104828075254,-0.046405581910564174,-0.024222263946436555,-0.029678913733065422,-0.07474245427981127,0
29,-0.6627306212836525,-0.06766763116715288,-0.0627480154807066,-0.012889871210536053,0.03911742871378518,-0.05867260179191345,-0.02646043599174642,-0.028140555420596826,-0.0059455713650325166,0.08633188500561108,-0.13164716921023065,-0.023391482352816278,-0.04712756827030355,0.8999867104361017,-0.02103522700440513,0.02894092092215105,-0.025688915560353177,-0.025151978585803557,-0.01597344615446718,-0.04319120136708005,0.04695945094439864,-0.011068955761222495,-0.028334912727566948,-0.04957922839464524,-0.01546013631641777,-0.08585537739072094,-0.08499317423244178,0
30,-0.3628870492881171,0.11053314574488883,-0.06382402160315366,-0.042235349165854516,0.001522455741265499,-0.029401573268017952,-0.024449588941135237,-0.03216639246487149,0.03676472328847911,0.003668915754324849,-0.007257046119042837,-0.02551155524964216,-0.046523762107916804,1.6194012548847374,-0.021210837445577117,0.03206554459499758,-0.0251546378953545,-0.024473933659150394,-0.03088898037985167,-0.04336858359703475,0.5185520574584482,-0.0001796726991778212,-0.023621061602033623,-0.049017272817973336,-0.023099295272048608,-0.08597992698860747,-0.0829977460100716,0
31,-0.2809325888103797,0.11123461959194017,-0.0638323538022639,-0.010855217858969854,0.07197211856713447,-0.05703804924143193,-0.020581557719303673,-0.03207469925789403,0.015692162675203854,-0.16401729852687508,-0.005574338813674417,-0.026744018487234157,-0.04712223611390616,0.35783609596566957,-0.020851601390606052,0.030210232368714875,-0.01783793983844956,-0.0243613489438314,-0.06321355820482598,-0.046420231517597284,-0.11400016740274442,0.0009710594130969681,-0.021432660151493706,-0.03313502866186624,-0.015461228728740362,-0.039551989077832,-0.08270379619308045,0
32,-0.006273193766745312,1.417227354320801,-0.07167677702381689,-0.011294405473371627,0.16120596083651983,-0.04826277745326036,-0.03182234114427236,-0.03274821773621909,0.4234481894317753,-0.11059521584496979,-0.04340922573017705,-0.011460207019281611,-0.04707568091592181,2.0948596619503697,-0.022890053872652916,0.04009730166402793,-0.019324137746797553,-0.024513366255855294,-0.05110933030170561,-0.04597597905017921,0.7242430268374166,0.09286469066764166,-0.028334912727566948,-0.04613868527220491,-0.016690199007364966,-0.05830660101449884,-0.07639273018785685,0
33,0.25313842602283326,-0.1861499610431007,-0.06096875541668839,-0.012901098729118371,-0.03310298371170064,-0.029361389366465897,0.03733075209687419,-0.03514515343543618,-0.08866825626115382,-0.05693171223202352,0.06388269283170284,-0.033001984998156896,-0.04709806844976283,-0.07828205612121454,-0.014626450667862955,0.028411386879337898,-0.026246907238755786,-0.025116927196223302,-0.042817041758968465,-0.04585510502047834,-0.1067573374985318,-0.02025253473783951,0.01572198835284577,-0.048138507459231795,-0.02047070107637066,-0.08820459848721053,-0.08462849835020125,0
34,0.7999141560227818,-0.28617894441602876,-0.060412577049790576,-4.422618449589169,0.001522455741265499,0.23371420706198562,0.10736253341696488,-0.0358153965561447,-0.09020738244387247,-0.17567400214396175,0.021591404370000532,-0.03382970785764623,-0.047358215844093846,-0.3031500224494408,0.07885824379782441,0.026090143529186934,-0.02573419796931001,-0.023076791236397394,-0.06552827869707654,-0.0018557518073194083,-0.10134498248608169,-0.018993575789912304,-0.028334912727566948,-0.006322147028474959,-0.02242709236401161,-0.03700463055629286,0.31773323847421997,0
35,-0.6576999285215464,0.5876328572475803,-0.07044161848184907,-0.010846424600582374,0.08836792728235801,-0.049810123773143075,-0.03206515866335693,-0.02751423509001242,0.1790613759052645,-0.048119167485039444,-0.022178432447391504,-0.009495085952555226,-0.04708031808162124,0.9492202248029964,-0.02291359035068276,0.03932662142945343,-0.022691101224509208,-0.024262381012178095,-0.0380805675991142,-0.044774308838418105,0.013728985925450566,0.016357423784815698,-0.027022498395827883,-0.04831521252873303,-0.01832633334803181,-0.057036525548688606,-0.08498327895572957,0
36,0.34757819132295636,-0.02143943322982771,-0.06110010556697224,-0.008993799417531093,-0.03324021710003188,0.04498141772103356,-0.01059170179024508,-0.036548975485834266,-0.04509900322440762,-0.041117996093467675,-0.021370594570187095,-0.0301032781799041,-0.04707434259472942,-0.48297456073987016,-0.019907973662515396,0.02978438131207562,-0.02606297365986516,-0.022852999148349082,-0.03948764667309433,-0.031040427938340925,-0.09323693582226938,0.09867844940126624,0.5718710842166321,-0.048440019988608043,-0.02199272437602778,-0.034666093129155445,-0.06117741722551508,0
37,0.8584566316449971,-0.9895983894169971,-0.05528057344102682,-0.014637153880046059,0.001522455741265499,0.04109943484198243,-0.06381684911519518,-0.035754705043367516,-0.3104902462765857,-0.054431157124141455,-0.058130098832377956,-0.03924208193481325,-0.047545972934948506,-0.8207420753798862,-0.03000355016242891,0.02096710705822922,-0.028510450892300872,-0.026405931793980045,-0.04444499446620305,-0.04800613355850572,-0.11544419186548245,-0.14702964101550461,-0.028334912727566948,-0.048191099339343284,-0.022119342042406728,-0.10612818424274137,-0.06897281979056699,1
38,-0.7010059614569408,0.6156168423915614,-0.06891023733178157,0.0017232492716608811,0.04630499394399354,-0.0507077282100534,-0.030859860977952205,-0.02696278658775557,0.1743971081899144,-0.10426387502902214,-0.08113658343577534,-0.01623485055608589,-0.047092456891194207,0.9387450089802531,-0.022671789059339805,0.036701489230514445,-0.02140460501066829,-0.014208338155698507,-0.050268717178482206,0.027632424232415995,0.4562489855616892,0.028919842742547056,-0.028334912727566948,-0.046515684922389305,-0.02398486535837812,-0.03464502545331481,-0.007376441721011014,0
39,-0.7767058898767383,-0.10621866847848467,-0.061811365835841285,-0.008383221214079344,0.12878978612975944,-0.016717556728622296,-0.01337614424468762,-0.030641592810995776,-0.0531069320011798,0.03995835433113722,-0.0990483232553038,-0.029245297156960427,-0.047014681665365606,-0.6565139695366522,-0.019973553756912513,0.029048170076678315,-0.026029966392280387,-0.021913162974252165,-0.02439897305640037,-0.036978298043829,-0.09890087951961782,-0.01530380565969943,-0.018182909870910223,-0.04931519206814619,-0.020499105006416704,-0.017573890718976144,-0.07957712438807046,0
40,-1.1309863452261901,0.07027710253496768,-0.08017961772564217,-0.005462220523327132,0.001522455741265499,-0.09065826490975244,-0.03435552273192949,0.019407751701686567,0.06922830567400405,0.4787149892836937,0.05123775973298641,0.029762816139775324,-0.0471380185307823,-0.7368239575110196,0.07558400055040033,0.026267977132939026,-0.024928841116144778,-0.01651870132647475,0.1469225961986295,-0.04065686498231499,-0.10181934759355517,-0.0014212870271987656,-0.028334912727566948,-0.05033278892593449,0.005308071421227766,0.053075968934476865,-0.08824324888218757,0
41,0.9998641988866183,0.6131833774944407,-0.07517267907797172,-0.009852682336073428,-0.013598575367659798,0.9036267901819082,-0.018936576205255354,-0.0362138505529211,0.19050514820329775,-0.18337352412622168,-0.04942478302860455,-0.027498091294303292,-0.047006233029852164,-2.017593678771782,-0.021201607568919832,0.028036171277665892,-0.03490221097831194,-0.02588595538491948,-0.06695539178089602,0.005472106329623815,-0.1137181282263569,0.2674738289376142,-0.028334912727566948,-0.03009593376095773,0.002277121807619341,0.1713927448652534,0.6563187451760952,1
42,-1.427910338472128,0.6788513158221327,-0.0692735594904934,-0.0003594689621822202,0.09689208268780844,-0.04905989263789391,-0.03460919130362993,-0.006377255957200915,0.18479830855504484,-0.026897563432282397,0.012910926286858082,0.02679271369182152,-0.04708117116360349,0.6142461010490445,-0.02347756832782746,0.039009404481791556,-0.023751915645370925,-0.004319693307770881,-0.0332204471399077,-0.022337478981694612,0.1806735036573415,0.007945380488315366,-0.028219122191972732,-0.04865909604492518,-0.024277325629212993,0.17437481912456673,-0.07196492798885118,0
43,1.6736392917782685,-0.667859512471491,-0.05121668842950911,-0.040093585091076064,-0.12624283611109352,-0.06336738109405925,-0.190118311313934,-0.036693119174421654,-0.221154228167556,0.4203062130765121,0.10097765761161734,-0.035512550067880774,-0.04715825341612488,1.7289254558758655,0.2076539840946154,0.020708822960136885,-0.027098946424487517,-0.02764374700103347,0.039462653314041383,-0.05508603214121433,-1.4821788648094192,0.4110517330199221,-0.028334912727566948,-0.050282688049790844,-0.019030084561906805,-0.14952287136479925,-0.08400220799220574,0
44,-1.4617081866853106,-0.2472593877597541,-0.05956708739277655,0.008924049795697496,0.054323205293886276,-0.05739979246347019,-0.03130373946536105,0.018132028337394607,-0.0827829063611918,-0.026109925934833758,-0.032658544588706664,-0.0125059270163337,-0.0471328342935606,-0.21690407884218607,-0.022791147272534864,0.027569670466806487,-0.026233628969942555,0.013758073509041463,-0.03669177278406102,-0.03159919850799172,-0.06158604854110974,-0.02327723436593427,-0.028334912727566948,-0.048670075102828114,-0.026150093638587692,0.13843154627139995,-0.08367784328891917,0
45,0.6708353430112513,-0.24874663193388385,0.049042524537871404,-0.9495808462523331,0.001522455741265499,-0.12531733843450338,0.5690236370008234,-0.03662121222524555,-0.09006906337036295,36.40983500100654,-0.2380262558710693,-0.03449335547608065,-0.045836216349041344,-0.3227037586518955,0.09672320854212674,0.05694347016528581,-0.026400693160685405,-0.027442884645720228,9.5420777324131,0.005472106329623815,-0.08746251096803417,0.025511147061459103,0.6190744225522268,-0.05084125403257546,-0.027362896666248124,-0.16728708712250853,-0.07198374835181291,0
46,-0.09718190130499382,0.022069271966150925,-0.0633228010222965,-0.01370274598730544,0.03991329846336271,-0.055999718575748175,-0.01776330918374232,-0.03382051446403581,-0.004997769820767656,-0.04494403730368114,-0.03503749866206405,-0.028810151192451984,-0.047115393454265575,1.721360022226107,-0.020408083401037846,0.031836296619579395,-0.02521507237780707,-0.024813578477627486,-0.03977924665028481,-0.045089834273692946,0.2315637989436143,-0.004353133031802367,-0.013320013164107202,-0.04837338868125549,-0.0222705405381521,-0.09893961440199275,-0.08434588236660145,0
47,0.20565570724189144,-0.6695543623864454,-0.056508139030719745,-0.016987618688792738,0.001522455741265499,-0.01488270996734141,-0.05687965005263625,-0.03353421558839047,-0.2876984265261678,-0.10177372593205865,-0.07787395993552237,-0.04077280926605118,-0.0471380185307823,-0.4743616055078358,-0.008992727657380795,0.026267977132939026,-0.030832509839339797,-0.026480545699301316,-0.05029749377824867,-0.04859010929869788,-0.12340339079127426,-0.07426073654469136,-0.028334912727566948,-0.046648187316777404,-0.019325263672280803,-0.10519676712561073,-0.08467676767546267,0
48,1.2527941843300165,-0.1630453894732402,-0.06058079415198859,-0.013325589441865966,0.006414296361646026,-0.057761536830628644,0.012173328388069879,-0.03620164622371374,-0.05615765062264123,-0.11754599207130248,-0.0465538753007936,-0.032314541288603976,-0.047135101105937875,-0.32200541093037865,-0.014038925750241541,0.02746374500512847,-0.025743131832949368,-0.024996008573946113,-0.05435952797301382,-0.05301877335907695,-0.11939458412846653,0.154147096669609,-0.010833739498268748,-0.04564117466713869,-0.024385264081900147,-0.11270390975979251,-0.06355123156286774,1
49,1.4474366590658883,-0.10801492946921407,-0.06147366596538489,-0.6766272409897874,0.001522455741265499,0.21052560693569802,0.02429430235813758,-0.03648927301915637,-0.0634644810379867,-0.14197078475249894,-0.08833363661342292,-0.03263664682132899,-0.04705911625768083,-0.5376784655919751,-0.01482196902913222,0.02722572840909435,-0.025883796541866576,-0.026889569924540137,-0.05923867577568712,-0.05268446453587692,-0.13338716237835796,0.05215723709587763,0.010018508266593434,-0.042568161478413635,-0.001885509215139319,-0.05935064099168255,-0.06843985157424028,0
50,-0.844124647009325,0.2751926057385963,-0.06837799197399161,-0.004685411396110818,0.057364952070212534,-0.04964935954381775,-0.030105716496606955,-0.028688053347566838,0.07334506948421038,-0.04591321148958495,-0.048201437377797626,-0.016909289538427182,-0.04708027112296994,0.2238697247214731,-0.02263103143536657,0.03931137058320352,-0.023263283891102795,-0.01980929755691888,-0.03754717893826449,-0.0426410043584345,-0.05914631240842876,0.0009710594130969681,-0.019426127977166155,-0.048355942140805845,-0.0238260172371533,-0.04167802577609161,-0.08631022854293822,0
